# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-03-19 14:43:02 EDT       (nadww02)
#
# US Geological Survey groundwater levels
#
# Data for the following 1 site(s) are contained in this file
#    USGS 422819071065701 MA-XOW   14 WINCHESTER, MA 
# -----------------------------------------------------------------------------------
#
# The fields in this file include:
# ---------------------------------
# agency_cd     Agency code
# site_no       USGS site number
# site_tp_cd    Site type code
# lev_dt        Date level measured
# lev_tm        Time level measured
# lev_tz_cd     Time datum
# lev_va        Water-level value in feet below land surface
# sl_lev_va     Water-level value in feet above specific vertical datum
# sl_datum_cd   Referenced vertical datum
# lev_status_cd Status
# lev_agency_cd Measuring agency
# lev_dt_acy_cd Water-level date-time accuracy
# lev_acy_cd    Water-level accuracy
# lev_src_cd    Source of measurement
# lev_meth_cd   Method of measurement
# lev_age_cd    Water-level approval status
#
# Referenced agency codes (lev_agency_cd) included in this output:
#
#     ""         Not determined
#     MA035      Massachusetts Department of Environmental Protection
#     USGS       U.S. Geological Survey
#
# Referenced site type codes (site_tp_cd) included in this output:
#
#     GW         Well
#
# Referenced water-level site status codes (lev_status_cd) included in this output:
#
#     ""         The reported water-level measurement represents a static level
#
# Referenced water-level date-time accuracy codes (lev_dt_acy_cd) included in this output:
#
#     D          Date is accurate to the Day
#     m          Date is accurate to the Minute
#
# Referenced water-level accuracy codes (lev_acy_cd) included in this output:
#
#     0          Water level accuracy to nearest foot
#     1          Water level accuracy to nearest tenth of a foot
#     2          Water level accuracy to nearest hundredth of a foot
#
# Referenced source of measurement codes (lev_src_cd) included in this output:
#
#     A          Reported by another government agency (do not use "A" if reported by owner, use "O").
#     R          Reported by person other than the owner, driller, or another government agency.
#     S          Measured by personnel of reporting agency.
#     U          Source is unknown.
#
# Referenced method of measurement codes (lev_meth_cd) included in this output:
#
#     S          Steel-tape measurement.
#     T          Electric-tape measurement.
#     U          Unknown
#     V          Calibrated electric-tape measurement.
#
# Referenced water-level approval-status codes (lev_age_cd) included in this output:
#
#     A          Approved for publication -- Processing and review completed.
#     P          Provisional data subject to revision.
#
agency_cd	site_no	site_tp_cd	lev_dt	lev_tm	lev_tz_cd	lev_va	sl_lev_va	sl_datum_cd	lev_status_cd	lev_agency_cd	lev_dt_acy_cd	lev_acy_cd	lev_src_cd	lev_meth_cd	lev_age_cd
USGS	422819071065701	GW	1998-07-27			11.61					D	2	U	U	A
USGS	422819071065701	GW	1998-09-02			12.55					D	2	U	U	A
USGS	422819071065701	GW	1998-10-30			10.18					D	2	U	U	A
USGS	422819071065701	GW	1998-11-30			11.68					D	2	U	U	A
USGS	422819071065701	GW	1998-12-22			11.78					D	2	U	U	A
USGS	422819071065701	GW	1999-01-26			8.19					D	2	U	U	A
USGS	422819071065701	GW	1999-02-23			8.60					D	2	U	U	A
USGS	422819071065701	GW	1999-03-17			8.40					D	2	U	U	A
USGS	422819071065701	GW	1999-04-28			11.23					D	2	U	U	A
USGS	422819071065701	GW	1999-06-22			12.38					D	2	U	U	A
USGS	422819071065701	GW	1999-07-26			13.41					D	2	U	U	A
USGS	422819071065701	GW	1999-08-27			14.16					D	2	U	U	A
USGS	422819071065701	GW	1999-09-21			9.18					D	2	U	U	A
USGS	422819071065701	GW	1999-10-29			7.89					D	2	U	U	A
USGS	422819071065701	GW	1999-11-24			9.81					D	2	U	U	A
USGS	422819071065701	GW	1999-12-21			9.09					D	2	U	U	A
USGS	422819071065701	GW	2000-02-02			10.62					D	2	U	U	A
USGS	422819071065701	GW	2000-02-28			8.18					D	2	U	U	A
USGS	422819071065701	GW	2000-03-29			8.43					D	2	U	U	A
USGS	422819071065701	GW	2000-04-26			5.76					D	2	U	U	A
USGS	422819071065701	GW	2000-04-30			10.15					D	2	U	U	A
USGS	422819071065701	GW	2000-05-31			9.80					D	2	U	U	A
USGS	422819071065701	GW	2000-06-27			10.31					D	2	U	U	A
USGS	422819071065701	GW	2000-07-25			10.94					D	2	U	U	A
USGS	422819071065701	GW	2000-08-22			10.13					D	2	U	U	A
USGS	422819071065701	GW	2000-09-27			10.69					D	2	U	U	A
USGS	422819071065701	GW	2000-10-25			10.46					D	2	U	U	A
USGS	422819071065701	GW	2000-11-27			9.22					D	2	U	U	A
USGS	422819071065701	GW	2000-12-29			8.79					D	2	U	U	A
USGS	422819071065701	GW	2001-01-23			11.27					D	2	U	U	A
USGS	422819071065701	GW	2001-02-21			9.37					D	2	U	U	A
USGS	422819071065701	GW	2001-03-27			5.58					D	2	U	U	A
USGS	422819071065701	GW	2001-04-30			10.15					D	2	U	U	A
USGS	422819071065701	GW	2001-05-30			11.86					D	2	U	U	A
USGS	422819071065701	GW	2001-06-20			8.17					D	2	U	U	A
USGS	422819071065701	GW	2001-07-26			11.18					D	2	U	U	A
USGS	422819071065701	GW	2001-08-28			11.96					D	2	U	U	A
USGS	422819071065701	GW	2001-09-25			13.14				USGS	D	2	U	U	A
USGS	422819071065701	GW	2001-10-24			13.47				USGS	D	2	U	U	A
USGS	422819071065701	GW	2001-11-28			13.81				USGS	D	2	U	U	A
USGS	422819071065701	GW	2001-12-31			10.20				USGS	D	2	U	U	A
USGS	422819071065701	GW	2002-02-25			8.86				USGS	D	2	U	U	A
USGS	422819071065701	GW	2002-03-27			7.62				USGS	D	2	U	U	A
USGS	422819071065701	GW	2002-04-26			10.16				USGS	D	2	U	U	A
USGS	422819071065701	GW	2002-05-29			9.10				USGS	D	2	U	U	A
USGS	422819071065701	GW	2002-07-29			12.03				USGS	D	2	U	U	A
USGS	422819071065701	GW	2002-08-27			13.23				USGS	D	2	U	U	A
USGS	422819071065701	GW	2002-10-28			8.40				USGS	D	2	S	T	A
USGS	422819071065701	GW	2002-11-19			5.77				USGS	D	2	S	T	A
USGS	422819071065701	GW	2002-12-19			6.77				USGS	D	2	S	T	A
USGS	422819071065701	GW	2003-01-31			10.78				USGS	D	2	S	T	A
USGS	422819071065701	GW	2003-02-25			10.20				USGS	D	2	S	T	A
USGS	422819071065701	GW	2003-03-25			7.93				USGS	D	2	S	T	A
USGS	422819071065701	GW	2003-04-29			7.87				USGS	D	2	S	T	A
USGS	422819071065701	GW	2003-06-27			8.55				USGS	D	2	S	T	A
USGS	422819071065701	GW	2003-07-23			11.67				USGS	D	2	S	T	A
USGS	422819071065701	GW	2003-08-21			9.60				USGS	D	2	S	T	A
USGS	422819071065701	GW	2003-09-22			12.22				USGS	D	2	S	T	A
USGS	422819071065701	GW	2003-10-30			8.29				USGS	D	2	S	T	A
USGS	422819071065701	GW	2003-11-24			10.00				USGS	D	2	S	T	A
USGS	422819071065701	GW	2003-12-22			6.67				USGS	D	2	S	T	A
USGS	422819071065701	GW	2004-01-20			10.77				USGS	D	2	S	T	A
USGS	422819071065701	GW	2004-02-24			13.68				USGS	D	2	S	T	A
USGS	422819071065701	GW	2004-03-30			10.02				USGS	D	2	S	T	A
USGS	422819071065701	GW	2004-04-28			7.43				USGS	D	2	S	T	A
USGS	422819071065701	GW	2004-06-30			11.92				USGS	D	2	S	T	A
USGS	422819071065701	GW	2004-07-27			10.10				USGS	D	2	S	T	A
USGS	422819071065701	GW	2004-08-23			8.48				USGS	D	2	S	T	A
USGS	422819071065701	GW	2004-09-24			8.47				USGS	D	2	S	T	A
USGS	422819071065701	GW	2004-10-28			10.63				USGS	D	2	S	T	A
USGS	422819071065701	GW	2004-11-23			11.24				USGS	D	2	S	T	A
USGS	422819071065701	GW	2004-12-22			8.59				USGS	D	2	S	T	A
USGS	422819071065701	GW	2005-02-28			9.59				USGS	D	2	S	T	A
USGS	422819071065701	GW	2005-03-25			8.56				USGS	D	2	S	T	A
USGS	422819071065701	GW	2005-04-22			10.43				USGS	D	2	S	T	A
USGS	422819071065701	GW	2005-05-26			8.07				USGS	D	2	S	T	A
USGS	422819071065701	GW	2005-06-22			11.44				USGS	D	2	S	T	A
USGS	422819071065701	GW	2005-07-21			11.38				USGS	D	2	S	T	A
USGS	422819071065701	GW	2005-08-30			13.18				USGS	D	2	S	T	A
USGS	422819071065701	GW	2005-09-22			13.30				USGS	D	2	S	T	A
USGS	422819071065701	GW	2005-10-27			5.25				USGS	D	2	S	T	A
USGS	422819071065701	GW	2005-11-22			9.21				USGS	D	2	S	T	A
USGS	422819071065701	GW	2005-12-20			8.12				USGS	D	2	S	T	A
USGS	422819071065701	GW	2006-01-25			7.92				USGS	D	2	S	T	A
USGS	422819071065701	GW	2006-02-24			9.49				USGS	D	2	S	T	A
USGS	422819071065701	GW	2006-03-28			11.16				USGS	D	2	S	T	A
USGS	422819071065701	GW	2006-04-27			10.75				USGS	D	2	S	T	A
USGS	422819071065701	GW	2006-05-24			7.00				USGS	D	2	S	T	A
USGS	422819071065701	GW	2006-06-29			9.33				USGS	D	2	S	T	A
USGS	422819071065701	GW	2006-07-26			10.06				USGS	D	2	S	T	A
USGS	422819071065701	GW	2006-08-24			11.98				USGS	D	2	S	T	A
USGS	422819071065701	GW	2006-09-26			11.65				USGS	D	2	S	T	A
USGS	422819071065701	GW	2006-10-24			11.06				USGS	D	2	S	T	A
USGS	422819071065701	GW	2006-11-28			7.66				USGS	D	2	S	T	A
USGS	422819071065701	GW	2006-12-19			10.67				USGS	D	2	S	T	A
USGS	422819071065701	GW	2007-01-30			10.68				USGS	D	2	S	T	A
USGS	422819071065701	GW	2007-02-21			12.15				USGS	D	2	S	T	A
USGS	422819071065701	GW	2007-03-27			7.70				USGS	D	2	S	T	A
USGS	422819071065701	GW	2007-04-24			7.03				USGS	D	2	S	T	A
USGS	422819071065701	GW	2007-05-23			7.09				USGS	D	2	S	T	A
USGS	422819071065701	GW	2007-06-26			9.50				USGS	D	2	S	T	A
USGS	422819071065701	GW	2007-07-24			12.68				USGS	D	2	S	T	A
USGS	422819071065701	GW	2007-08-28	10:00	EDT	12.94				USGS	m	2	S	T	A
USGS	422819071065701	GW	2007-09-25	09:35	EDT	13.48				USGS	m	2	S	T	A
USGS	422819071065701	GW	2007-10-23	11:45	EDT	13.76				USGS	m	2	S	T	A
USGS	422819071065701	GW	2007-11-28	12:00	EST	10.68				USGS	m	2	S	T	A
USGS	422819071065701	GW	2008-01-30	12:43	EST	8.75				USGS	m	2	S	T	A
USGS	422819071065701	GW	2008-02-25	14:25	EST	7.49				USGS	m	2	S	T	A
USGS	422819071065701	GW	2008-03-24	11:30	EDT	7.70				USGS	m	2	S	T	A
USGS	422819071065701	GW	2008-04-23			9.38				USGS	D	2	S	T	A
USGS	422819071065701	GW	2008-05-20	12:57	EDT	10.3				USGS	m	1	S	T	A
USGS	422819071065701	GW	2008-06-24	11:52	EDT	11.38				USGS	m	2	R	V	A
USGS	422819071065701	GW	2008-07-29	12:39	EDT	7.21				USGS	m	2	S	V	A
USGS	422819071065701	GW	2008-08-25	14:01	EDT	9.69				USGS	m	2	S	V	A
USGS	422819071065701	GW	2008-09-22	13:19	EDT	10.59				USGS	m	2	S	V	A
USGS	422819071065701	GW	2008-10-29	14:51	EDT	11.54				USGS	m	2	S	V	A
USGS	422819071065701	GW	2008-11-24	11:33	EST	11.17				USGS	m	2	S	V	A
USGS	422819071065701	GW	2009-02-24	12:45	EST	8.30				USGS	m	2	S	V	A
USGS	422819071065701	GW	2009-03-25	09:50	EDT	9.98				USGS	m	2	S	T	A
USGS	422819071065701	GW	2009-04-27	13:22	EDT	8.76				USGS	m	2	S	V	A
USGS	422819071065701	GW	2009-05-26	11:26	EDT	11.57				USGS	m	2	S	V	A
USGS	422819071065701	GW	2009-06-25	13:50	EDT	9.99				USGS	m	2	S	V	A
USGS	422819071065701	GW	2009-07-30	11:47	EDT	8.47				USGS	m	2	S	V	A
USGS	422819071065701	GW	2009-08-24	13:05	EDT	11.91				USGS	m	2	S	V	A
USGS	422819071065701	GW	2009-09-28	11:49	EDT	12.12				USGS	m	2	S	V	A
USGS	422819071065701	GW	2009-10-26	14:31	EDT	9.47				USGS	m	2	S	T	A
USGS	422819071065701	GW	2009-11-23	11:09	EST	8.72				USGS	m	2	S	V	A
USGS	422819071065701	GW	2009-12-21	13:01	EST	8.70				USGS	m	2	S	V	A
USGS	422819071065701	GW	2010-01-25	12:10	EST	10.82				USGS	m	2	S	V	A
USGS	422819071065701	GW	2010-02-22	14:11	EST	11.37				USGS	m	2	S	V	A
USGS	422819071065701	GW	2010-03-26	11:50	EDT	6.20				USGS	m	2	S	V	A
USGS	422819071065701	GW	2010-04-26	13:17	EDT	10.17				USGS	m	2	S	V	A
USGS	422819071065701	GW	2010-05-25	12:20	EDT	11.19				USGS	m	2	S	T	A
USGS	422819071065701	GW	2010-06-28	12:57	EDT	12.11				USGS	m	2	S	V	A
USGS	422819071065701	GW	2010-07-26	11:39	EDT	13.09				USGS	m	2	S	V	A
USGS	422819071065701	GW	2010-08-23	12:34	EDT	13.84				USGS	m	2	S	T	A
USGS	422819071065701	GW	2010-09-27	11:38	EDT	12.29				USGS	m	2	S	V	A
USGS	422819071065701	GW	2010-10-26	13:40	EDT	9.05				USGS	m	2	S	T	A
USGS	422819071065701	GW	2010-11-22	12:58	EST	8.08				USGS	m	2	S	T	A
USGS	422819071065701	GW	2010-12-20	12:17	EST	8.06				USGS	m	2	S	V	A
USGS	422819071065701	GW	2011-03-28	13:00	EDT	8.27				USGS	m	2	S	V	A
USGS	422819071065701	GW	2011-04-25	12:44	EDT	8.05				USGS	m	2	S	V	A
USGS	422819071065701	GW	2011-05-23	12:46	EDT	10.27					m	2	S	T	A
USGS	422819071065701	GW	2011-06-27	12:35	EDT	9.59					m	2	S	T	A
USGS	422819071065701	GW	2011-07-27	14:37	EDT	12.05					m	2	S	T	A
USGS	422819071065701	GW	2011-08-31	11:53	EDT	6.96				USGS	m	2	S	T	A
USGS	422819071065701	GW	2011-09-26	12:20	EDT	9.88					m	2	S	V	A
USGS	422819071065701	GW	2011-10-24	13:01	EDT	7.66					m	2	S	V	A
USGS	422819071065701	GW	2011-11-28	11:42	EDT	8.48					m	2	S	V	A
USGS	422819071065701	GW	2011-12-27	12:11	EDT	9.05					m	2	S	V	A
USGS	422819071065701	GW	2012-01-23	11:39	EDT	10.12					m	2	S	V	A
USGS	422819071065701	GW	2012-03-08	14:32	EDT	9.05					m	2	S	V	A
USGS	422819071065701	GW	2012-03-26	10:38	EDT	10.82					m	2	S	V	A
USGS	422819071065701	GW	2012-04-30	12:26	EDT	9.62					m	2	S	V	A
USGS	422819071065701	GW	2012-05-23	12:18	EDT	9.69					m	2	S	V	A
USGS	422819071065701	GW	2012-06-25	11:03	EDT	11.93					m	2	S	V	A
USGS	422819071065701	GW	2012-07-23	12:54	EST	12.33				USGS	m	2	S	V	A
USGS	422819071065701	GW	2012-08-27	10:23	EDT	11.24				USGS	m	2	S	V	A
USGS	422819071065701	GW	2012-09-17	10:38	EDT	12.29				USGS	m	2	S	V	A
USGS	422819071065701	GW	2012-11-05	11:32	EDT	8.35				USGS	m	2	S	V	A
USGS	422819071065701	GW	2012-11-26	08:40	EDT	10.59				USGS	m	2	S	V	A
USGS	422819071065701	GW	2012-12-21	08:54	EDT	9.12				USGS	m	2	S	V	A
USGS	422819071065701	GW	2013-01-30	09:53	EST	10.49				USGS	m	2	S	V	A
USGS	422819071065701	GW	2013-03-28	10:06	EDT	8.22				USGS	m	2	S	V	A
USGS	422819071065701	GW	2013-04-29	10:39	EDT	10.81				USGS	m	2	S	V	A
USGS	422819071065701	GW	2013-05-31	09:25	EDT	10.02				USGS	m	2	S	V	A
USGS	422819071065701	GW	2013-06-27	10:30	EDT	9.24				USGS	m	2	S	V	A
USGS	422819071065701	GW	2013-07-31	10:35	EDT	12.29				USGS	m	2	S	V	A
USGS	422819071065701	GW	2013-08-26	09:25	EDT	12.77				USGS	m	2	S	T	A
USGS	422819071065701	GW	2013-09-24	09:55	EDT	13.58				USGS	m	2	S	T	A
USGS	422819071065701	GW	2013-10-28	10:05	EDT	14.04				USGS	m	2	S	T	A
USGS	422819071065701	GW	2013-11-29	08:40	EST	14.34				USGS	m	2	S	T	A
USGS	422819071065701	GW	2013-12-23	11:15	EST	11.62				USGS	m	2	S	T	A
USGS	422819071065701	GW	2014-01-27	11:10	EST	8.44				USGS	m	2	S	T	A
USGS	422819071065701	GW	2014-02-24	11:35	EST	8.82				USGS	m	2	S	T	A
USGS	422819071065701	GW	2014-03-24	11:10	EDT	8.50				USGS	m	2	S	T	A
USGS	422819071065701	GW	2014-04-28	11:10	EDT	8.83				USGS	m	2	S	T	A
USGS	422819071065701	GW	2014-05-27	10:25	EDT	10.41				USGS	m	2	S	T	A
USGS	422819071065701	GW	2014-06-23	10:25	EDT	11.05				USGS	m	2	S	T	A
USGS	422819071065701	GW	2014-07-29	13:15	EDT	11.72				USGS	m	2	S	T	A
USGS	422819071065701	GW	2014-08-25	11:10	EDT	11.22				USGS	m	2	S	T	A
USGS	422819071065701	GW	2014-09-23	11:05	EDT	12.65				USGS	m	2	S	T	A
USGS	422819071065701	GW	2014-10-27	10:50	EDT	10.08					m	2	R	T	A
USGS	422819071065701	GW	2014-11-26	10:50	EST	8.80				MA035	m	2	A	T	A
USGS	422819071065701	GW	2014-12-18	11:00	EST	6.77				MA035	m	2	A	T	A
USGS	422819071065701	GW	2015-01-30	10:04	EST	10.82				MA035	m	2	A	T	A
USGS	422819071065701	GW	2015-03-25	12:29	EDT	8.10				MA035	m	2	A	T	A
USGS	422819071065701	GW	2015-04-29	11:30	EDT	7.78				MA035	m	2	A	T	A
USGS	422819071065701	GW	2015-05-28	12:03	EDT	11.63				MA035	m	2	A	T	A
USGS	422819071065701	GW	2015-06-22	11:25	EDT	11.70				MA035	m	2	A	T	A
USGS	422819071065701	GW	2015-07-30	12:50	EDT	12.36				MA035	m	2	A	T	A
USGS	422819071065701	GW	2015-08-26	11:14	EDT	13.38				MA035	m	2	A	T	A
USGS	422819071065701	GW	2015-10-01	12:11	EDT	14.19				MA035	m	2	A	T	A
USGS	422819071065701	GW	2015-10-27	11:26	EDT	13.45				MA035	m	2	A	T	A
USGS	422819071065701	GW	2015-11-25	12:22	EST	12.21				MA035	m	2	A	T	A
USGS	422819071065701	GW	2015-12-22	11:46	EST	10.58				MA035	m	2	A	T	A
USGS	422819071065701	GW	2016-01-27	11:21	EST	8.65				MA035	m	2	A	T	A
USGS	422819071065701	GW	2016-02-26	10:56	EST	8.05				MA035	m	2	A	T	P
