# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-03-19 14:24:11 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01104430 HOBBS BK BELOW CAMBRIDGE RES NR KENDALL GREEN, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01104430
#    DD parameter   Description
#    01   00065     Gage height, feet
#    02   00060     Discharge, cubic feet per second
#    03   00010     Temperature, water, degrees Celsius
#    04   00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#    11   00062     Elevation of reservoir water surface above datum, feet, GATE HOUSE
#    12   72022     Reservoir storage, million gallons, GATE HOUSE
#    13   00020     Temperature, air, degrees Celsius
#    14   00045     Precipitation, total, inches
#    30   99404     Chloride, water, filtered, estimated by regression equation, milligrams per liter
#    31   99398     Sodium, water, filtered, estimated by regression equation, milligrams per liter
#    32   00010     Temperature, water, degrees Celsius, GATE HOUSE
#    33   00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius, GATE HOUSE
#    34   63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU), GATE HOUSE
#    35   62361     Chlorophyll, total, water, fluorometric, 650-700 nanometers, in situ sensor, micrograms per liter, GATE HOUSE
#    36   00300     Dissolved oxygen, water, unfiltered, milligrams per liter, GATE HOUSE
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	tz_cd	01_00065	01_00065_cd	02_00060	02_00060_cd	03_00010	03_00010_cd	04_00095	04_00095_cd	11_00062	11_00062_cd	12_72022	12_72022_cd	13_00020	13_00020_cd	14_00045	14_00045_cd	30_99404	30_99404_cd	31_99398	31_99398_cd	32_00010	32_00010_cd	33_00095	33_00095_cd	34_63680	34_63680_cd	35_62361	35_62361_cd	36_00300	36_00300_cd
USGS	01104430	2008-04-25 17:30	EDT	0.62	A	3.2	A	15.2	A	828	A	181.72	A	2576	A	14.5	A	0.00	A														
USGS	01104430	2008-04-25 17:45	EDT	0.62	A	3.2	A	15.5	A	824	A	181.72	A	2576	A	14.3	A	0.00	A														
USGS	01104430	2008-04-25 18:00	EDT	0.62	A	3.2	A	15.4	A	825	A	181.72	A	2576	A	14.2	A	0.00	A														
USGS	01104430	2008-04-25 18:15	EDT	0.62	A	3.2	A	15.3	A	827	A	181.72	A	2576	A	14.1	A	0.00	A														
USGS	01104430	2008-04-25 18:30	EDT	0.62	A	3.2	A	15.4	A	826	A	181.73	A	2578	A	13.9	A	0.00	A														
USGS	01104430	2008-04-25 18:45	EDT	0.62	A	3.2	A	15.2	A	828	A	181.73	A	2578	A	13.7	A	0.00	A														
USGS	01104430	2008-04-25 19:00	EDT	0.62	A	3.2	A	15.2	A	828	A	181.73	A	2578	A	13.1	A	0.00	A														
USGS	01104430	2008-04-25 19:15	EDT	0.62	A	3.2	A	15.0	A	830	A	181.73	A	2578	A	12.8	A	0.00	A														
USGS	01104430	2008-04-25 19:30	EDT	0.62	A	3.2	A	15.3	A	825	A	181.74	A	2580	A	12.5	A	0.00	A														
USGS	01104430	2008-04-25 19:45	EDT	0.62	A	3.2	A	15.3	A	824	A	181.74	A	2580	A	12.4	A	0.00	A														
USGS	01104430	2008-04-25 20:00	EDT	0.62	A	3.2	A	14.9	A	828	A	181.74	A	2580	A	12.2	A	0.00	A														
USGS	01104430	2008-04-25 20:15	EDT	0.62	A	3.2	A	15.0	A	824	A	181.73	A	2578	A	12.0	A	0.00	A														
USGS	01104430	2008-04-25 20:30	EDT	0.62	A	3.2	A	14.9	A	823	A	181.73	A	2578	A	11.9	A	0.00	A														
USGS	01104430	2008-04-25 20:45	EDT	0.62	A	3.2	A	14.9	A	822	A	181.73	A	2578	A	11.9	A	0.00	A														
USGS	01104430	2008-04-25 21:00	EDT	0.62	A	3.2	A	14.8	A	824	A	181.73	A	2578	A	11.7	A	0.00	A														
USGS	01104430	2008-04-25 21:15	EDT	0.62	A	3.2	A	14.7	A	824	A	181.74	A	2580	A	11.7	A	0.00	A														
USGS	01104430	2008-04-25 21:30	EDT	0.62	A	3.2	A	14.7	A	822	A	181.74	A	2580	A	11.6	A	0.00	A														
USGS	01104430	2008-04-25 21:45	EDT	0.62	A	3.2	A	14.4	A	827	A	181.74	A	2580	A	11.5	A	0.00	A														
USGS	01104430	2008-04-25 22:00	EDT	0.62	A	3.2	A	14.5	A	826	A	181.74	A	2580	A	11.3	A	0.00	A														
USGS	01104430	2008-04-25 22:15	EDT	0.62	A	3.2	A	14.6	A	822	A	181.74	A	2580	A	11.0	A	0.00	A														
USGS	01104430	2008-04-25 22:30	EDT	0.62	A	3.2	A	14.4	A	824	A	181.74	A	2580	A	10.9	A	0.00	A														
USGS	01104430	2008-04-25 22:45	EDT	0.62	A	3.2	A	14.2	A	824	A	181.74	A	2580	A	10.6	A	0.00	A														
USGS	01104430	2008-04-25 23:00	EDT	0.62	A	3.2	A	14.2	A	824	A	181.74	A	2580	A	10.0	A	0.00	A														
USGS	01104430	2008-04-25 23:15	EDT	0.62	A	3.2	A	14.1	A	824	A	181.74	A	2580	A	10	A	0.00	A														
USGS	01104430	2008-04-25 23:30	EDT	0.62	A	3.2	A	14.1	A	823	A	181.73	A	2578	A	9.9	A	0.00	A														
USGS	01104430	2008-04-25 23:45	EDT	0.62	A	3.2	A	14.1	A	823	A	181.73	A	2578	A	9.8	A	0.00	A														
USGS	01104430	2008-04-26 00:00	EDT	0.62	A	3.2	A	14.1	A	823	A	181.73	A	2578	A	9.5	A	0.00	A														
USGS	01104430	2008-04-26 00:15	EDT	0.62	A	3.2	A	14.1	A	822	A	181.73	A	2578	A	9.2	A	0.00	A														
USGS	01104430	2008-04-26 00:30	EDT	0.62	A	3.2	A	14.0	A	823	A	181.73	A	2578	A	8.8	A	0.00	A														
USGS	01104430	2008-04-26 00:45	EDT	0.62	A	3.2	A	14.0	A	822	A	181.73	A	2578	A	8.7	A	0.00	A														
USGS	01104430	2008-04-26 01:00	EDT	0.62	A	3.2	A	14.0	A	822	A	181.73	A	2578	A	8.6	A	0.00	A														
USGS	01104430	2008-04-26 01:15	EDT	0.62	A	3.2	A	13.9	A	822	A	181.73	A	2578	A	8.4	A	0.00	A														
USGS	01104430	2008-04-26 01:30	EDT	0.62	A	3.2	A	13.9	A	822	A	181.72	A	2576	A	8.1	A	0.00	A														
USGS	01104430	2008-04-26 01:45	EDT	0.62	A	3.2	A	13.8	A	822	A	181.72	A	2576	A	8.6	A	0.00	A														
USGS	01104430	2008-04-26 02:00	EDT	0.62	A	3.2	A	13.8	A	822	A	181.72	A	2576	A	8.2	A	0.00	A														
USGS	01104430	2008-04-26 02:15	EDT	0.62	A	3.2	A	13.8	A	822	A	181.72	A	2576	A	7.3	A	0.00	A														
USGS	01104430	2008-04-26 02:30	EDT	0.62	A	3.2	A	13.7	A	822	A	181.72	A	2576	A	6.9	A	0.00	A														
USGS	01104430	2008-04-26 02:45	EDT	0.62	A	3.2	A	13.7	A	821	A	181.72	A	2576	A	6.6	A	0.00	A														
USGS	01104430	2008-04-26 03:00	EDT	0.62	A	3.2	A	13.6	A	821	A	181.72	A	2576	A	8.4	A	0.00	A														
USGS	01104430	2008-04-26 03:15	EDT	0.62	A	3.2	A	13.6	A	820	A	181.72	A	2576	A	8.2	A	0.00	A														
USGS	01104430	2008-04-26 03:30	EDT	0.62	A	3.2	A	13.6	A	822	A	181.72	A	2576	A	7.7	A	0.00	A														
USGS	01104430	2008-04-26 03:45	EDT	0.62	A	3.2	A	13.6	A	822	A	181.72	A	2576	A	7.1	A	0.00	A														
USGS	01104430	2008-04-26 04:00	EDT	0.62	A	3.2	A	13.7	A	822	A	181.71	A	2574	A	6.3	A	0.00	A														
USGS	01104430	2008-04-26 04:15	EDT	0.62	A	3.2	A	13.7	A	821	A	181.71	A	2574	A	5.9	A	0.00	A														
USGS	01104430	2008-04-26 04:30	EDT	0.62	A	3.2	A	13.6	A	822	A	181.71	A	2574	A	5.4	A	0.00	A														
USGS	01104430	2008-04-26 04:45	EDT	0.62	A	3.2	A	13.7	A	822	A	181.71	A	2574	A	5.0	A	0.00	A														
USGS	01104430	2008-04-26 05:00	EDT	0.62	A	3.2	A	13.8	A	821	A	181.71	A	2574	A	4.8	A	0.00	A														
USGS	01104430	2008-04-26 05:15	EDT	0.62	A	3.2	A	13.8	A	821	A	181.71	A	2574	A	4.6	A	0.00	A														
USGS	01104430	2008-04-26 05:30	EDT	0.62	A	3.2	A	13.8	A	822	A	181.71	A	2574	A	4.4	A	0.00	A														
USGS	01104430	2008-04-26 05:45	EDT	0.62	A	3.2	A	13.8	A	822	A	181.71	A	2574	A	4.3	A	0.00	A														
USGS	01104430	2008-04-26 06:00	EDT	0.62	A	3.2	A	13.8	A	822	A	181.71	A	2574	A	4.1	A	0.00	A														
USGS	01104430	2008-04-26 06:15	EDT	0.62	A	3.2	A	13.8	A	822	A	181.71	A	2574	A	4.2	A	0.00	A														
USGS	01104430	2008-04-26 06:30	EDT	0.62	A	3.2	A	13.8	A	822	A	181.71	A	2574	A	4.9	A	0.00	A														
USGS	01104430	2008-04-26 06:45	EDT	0.62	A	3.2	A	13.8	A	822	A	181.71	A	2574	A	7.1	A	0.00	A														
USGS	01104430	2008-04-26 07:00	EDT	0.62	A	3.2	A	13.8	A	822	A	181.71	A	2574	A	8.4	A	0.00	A														
USGS	01104430	2008-04-26 07:15	EDT	0.62	A	3.2	A	13.8	A	822	A	181.71	A	2574	A	9.2	A	0.00	A														
USGS	01104430	2008-04-26 07:30	EDT	0.62	A	3.2	A	13.8	A	821	A	181.72	A	2576	A	9.5	A	0.00	A														
USGS	01104430	2008-04-26 07:45	EDT	0.62	A	3.2	A	13.8	A	823	A	181.72	A	2576	A	10.0	A	0.00	A														
USGS	01104430	2008-04-26 08:00	EDT	0.62	A	3.2	A	13.8	A	822	A	181.72	A	2576	A	10.2	A	0.00	A														
USGS	01104430	2008-04-26 08:15	EDT	0.62	A	3.2	A	13.8	A	822	A	181.71	A	2574	A	10.4	A	0.00	A														
USGS	01104430	2008-04-26 08:30	EDT	0.62	A	3.2	A	13.9	A	822	A	181.71	A	2574	A	10.6	A	0.00	A														
USGS	01104430	2008-04-26 08:45	EDT	0.62	A	3.2	A	13.9	A	822	A	181.71	A	2574	A	10.9	A	0.00	A														
USGS	01104430	2008-04-26 09:00	EDT	0.62	A	3.2	A	13.9	A	823	A	181.71	A	2574	A	11.3	A	0.00	A														
USGS	01104430	2008-04-26 09:15	EDT	0.62	A	3.2	A	13.9	A	822	A	181.71	A	2574	A	11.2	A	0.00	A														
USGS	01104430	2008-04-26 09:30	EDT	0.62	A	3.2	A	13.9	A	823	A	181.71	A	2574	A	11.7	A	0.00	A														
USGS	01104430	2008-04-26 09:45	EDT	0.62	A	3.2	A	13.9	A	822	A	181.71	A	2574	A	11.2	A	0.00	A														
USGS	01104430	2008-04-26 10:00	EDT	0.62	A	3.2	A	13.9	A	823	A	181.71	A	2574	A	11.4	A	0.00	A														
USGS	01104430	2008-04-26 10:15	EDT	0.62	A	3.2	A	14.0	A	823	A	181.72	A	2576	A	11.5	A	0.00	A														
USGS	01104430	2008-04-26 10:30	EDT	0.62	A	3.2	A	14.0	A	823	A	181.72	A	2576	A	11.6	A	0.00	A														
USGS	01104430	2008-04-26 10:45	EDT	0.62	A	3.2	A	14.1	A	823	A	181.72	A	2576	A	12.4	A	0.00	A														
USGS	01104430	2008-04-26 11:00	EDT	0.62	A	3.2	A	14.1	A	824	A	181.72	A	2576	A	12.2	A	0.00	A														
USGS	01104430	2008-04-26 11:15	EDT	0.62	A	3.2	A	14.1	A	822	A	181.72	A	2576	A	12.2	A	0.00	A														
USGS	01104430	2008-04-26 11:30	EDT	0.62	A	3.2	A	14.1	A	823	A	181.72	A	2576	A	12.9	A	0.00	A														
USGS	01104430	2008-04-26 11:45	EDT	0.62	A	3.2	A	14.1	A	823	A	181.72	A	2576	A	12.6	A	0.00	A														
USGS	01104430	2008-04-26 12:00	EDT	0.62	A	3.2	A	14.2	A	823	A	181.73	A	2578	A	13.0	A	0.00	A														
USGS	01104430	2008-04-26 12:15	EDT	0.62	A	3.2	A	14.3	A	823	A	181.73	A	2578	A	12.6	A	0.00	A														
USGS	01104430	2008-04-26 12:30	EDT	0.62	A	3.2	A	14.3	A	824	A	181.73	A	2578	A	12.6	A	0.00	A														
USGS	01104430	2008-04-26 12:45	EDT	0.61	A	3.1	A	14.3	A	824	A	181.73	A	2578	A	13.0	A	0.00	A														
USGS	01104430	2008-04-26 13:00	EDT	0.62	A	3.2	A	14.4	A	823	A	181.73	A	2578	A	13.1	A	0.00	A														
USGS	01104430	2008-04-26 13:15	EDT	0.62	A	3.2	A	14.4	A	824	A	181.73	A	2578	A	13.4	A	0.00	A														
USGS	01104430	2008-04-26 13:30	EDT	0.61	A	3.1	A	14.4	A	824	A	181.74	A	2580	A	13.4	A	0.00	A														
USGS	01104430	2008-04-26 13:45	EDT	0.62	A	3.2	A	14.4	A	824	A	181.74	A	2580	A	13.5	A	0.00	A														
USGS	01104430	2008-04-26 14:00	EDT	0.61	A	3.1	A	14.4	A	824	A	181.74	A	2580	A	13.9	A	0.00	A														
USGS	01104430	2008-04-26 14:15	EDT	0.61	A	3.1	A	14.4	A	824	A	181.74	A	2580	A	14.0	A	0.00	A														
USGS	01104430	2008-04-26 14:30	EDT	0.61	A	3.1	A	14.5	A	824	A	181.74	A	2580	A	13.6	A	0.00	A														
USGS	01104430	2008-04-26 14:45	EDT	0.62	A	3.2	A	14.4	A	824	A	181.74	A	2580	A	13.7	A	0.00	A														
USGS	01104430	2008-04-26 15:00	EDT	0.62	A	3.2	A	14.6	A	824	A	181.74	A	2580	A	14.2	A	0.00	A														
USGS	01104430	2008-04-26 15:15	EDT	0.62	A	3.2	A	14.6	A	824	A	181.74	A	2580	A	14.0	A	0.00	A														
USGS	01104430	2008-04-26 15:30	EDT	0.62	A	3.2	A	14.5	A	825	A	181.74	A	2580	A	14.1	A	0.00	A														
USGS	01104430	2008-04-26 15:45	EDT	0.62	A	3.2	A	14.6	A	824	A	181.74	A	2580	A	14.3	A	0.00	A														
USGS	01104430	2008-04-26 16:00	EDT	0.62	A	3.2	A	14.6	A	825	A	181.74	A	2580	A	14.2	A	0.00	A														
USGS	01104430	2008-04-26 16:15	EDT	0.62	A	3.2	A	14.6	A	824	A	181.74	A	2580	A	14.1	A	0.00	A														
USGS	01104430	2008-04-26 16:30	EDT	0.62	A	3.2	A	14.6	A	824	A	181.74	A	2580	A	13.5	A	0.00	A														
USGS	01104430	2008-04-26 16:45	EDT	0.62	A	3.2	A	14.6	A	825	A	181.73	A	2578	A	13.2	A	0.00	A														
USGS	01104430	2008-04-26 17:00	EDT	0.62	A	3.2	A	14.6	A	825	A	181.73	A	2578	A	13.4	A	0.00	A														
USGS	01104430	2008-04-26 17:15	EDT	0.62	A	3.2	A	14.6	A	826	A	181.74	A	2580	A	13.3	A	0.00	A														
USGS	01104430	2008-04-26 17:30	EDT	0.62	A	3.2	A	14.6	A	825	A	181.73	A	2578	A	12.9	A	0.00	A														
USGS	01104430	2008-04-26 17:45	EDT	0.62	A	3.2	A	14.5	A	826	A	181.73	A	2578	A	12.3	A	0.00	A														
USGS	01104430	2008-04-26 18:00	EDT	0.62	A	3.2	A	14.4	A	824	A	181.73	A	2578	A	11.9	A	0.00	A														
USGS	01104430	2008-04-26 18:15	EDT	0.62	A	3.2	A	14.3	A	824	A	181.73	A	2578	A	11.4	A	0.00	A														
USGS	01104430	2008-04-26 18:30	EDT	0.62	A	3.2	A	14.2	A	824	A	181.73	A	2578	A	10.8	A	0.00	A														
USGS	01104430	2008-04-26 18:45	EDT	0.62	A	3.2	A	14.2	A	824	A	181.73	A	2578	A	10.1	A	0.00	A														
USGS	01104430	2008-04-26 19:00	EDT	0.62	A	3.2	A	14.2	A	824	A	181.73	A	2578	A	9.9	A	0.00	A														
USGS	01104430	2008-04-26 19:15	EDT	0.62	A	3.2	A	14.2	A	824	A	181.73	A	2578	A	9.6	A	0.00	A														
USGS	01104430	2008-04-26 19:30	EDT	0.62	A	3.2	A	14.2	A	824	A	181.73	A	2578	A	9.4	A	0.00	A														
USGS	01104430	2008-04-26 19:45	EDT	0.62	A	3.2	A	14.3	A	824	A	181.73	A	2578	A	9.3	A	0.00	A														
USGS	01104430	2008-04-26 20:00	EDT	0.62	A	3.2	A	14.3	A	825	A	181.73	A	2578	A	9.2	A	0.00	A														
USGS	01104430	2008-04-26 20:15	EDT	0.62	A	3.2	A	14.3	A	824	A	181.73	A	2578	A	8.9	A	0.00	A														
USGS	01104430	2008-04-26 20:30	EDT	0.62	A	3.2	A	14.3	A	824	A	181.73	A	2578	A	8.7	A	0.00	A														
USGS	01104430	2008-04-26 20:45	EDT	0.62	A	3.2	A	14.3	A	824	A	181.72	A	2576	A	8.4	A	0.00	A														
USGS	01104430	2008-04-26 21:00	EDT	0.62	A	3.2	A	14.3	A	824	A	181.73	A	2578	A	8.3	A	0.00	A														
USGS	01104430	2008-04-26 21:15	EDT	0.62	A	3.2	A	14.3	A	824	A	181.73	A	2578	A	8.4	A	0.00	A														
USGS	01104430	2008-04-26 21:30	EDT	0.62	A	3.2	A	14.3	A	824	A	181.73	A	2578	A	8.3	A	0.00	A														
USGS	01104430	2008-04-26 21:45	EDT	0.62	A	3.2	A	14.4	A	824	A	181.73	A	2578	A	7.8	A	0.00	A														
USGS	01104430	2008-04-26 22:00	EDT	0.62	A	3.2	A	14.4	A	824	A	181.73	A	2578	A	8.4	A	0.00	A														
USGS	01104430	2008-04-26 22:15	EDT	0.62	A	3.2	A	14.3	A	825	A	181.73	A	2578	A	8.2	A	0.00	A														
USGS	01104430	2008-04-26 22:30	EDT	0.62	A	3.2	A	14.3	A	824	A	181.72	A	2576	A	8.1	A	0.00	A														
USGS	01104430	2008-04-26 22:45	EDT	0.62	A	3.2	A	14.2	A	824	A	181.72	A	2576	A	8.1	A	0.00	A														
USGS	01104430	2008-04-26 23:00	EDT	0.62	A	3.2	A	14.2	A	824	A	181.72	A	2576	A	8.4	A	0.00	A														
USGS	01104430	2008-04-26 23:15	EDT	0.62	A	3.2	A	14.2	A	824	A	181.72	A	2576	A	8.0	A	0.00	A														
USGS	01104430	2008-04-26 23:30	EDT	0.62	A	3.2	A	14.2	A	824	A	181.72	A	2576	A	8.4	A	0.00	A														
USGS	01104430	2008-04-26 23:45	EDT	0.62	A	3.2	A	14.2	A	824	A	181.72	A	2576	A	8.4	A	0.00	A														
USGS	01104430	2008-04-27 00:00	EDT	0.62	A	3.2	A	14.2	A	824	A	181.71	A	2574	A	8.5	A	0.00	A														
USGS	01104430	2008-04-27 00:15	EDT	0.62	A	3.2	A	14.3	A	824	A	181.71	A	2574	A	8.2	A	0.00	A														
USGS	01104430	2008-04-27 00:30	EDT	0.62	A	3.2	A	14.2	A	824	A	181.71	A	2574	A	7.9	A	0.00	A														
USGS	01104430	2008-04-27 00:45	EDT	0.62	A	3.2	A	14.2	A	824	A	181.71	A	2574	A	7.9	A	0.00	A														
USGS	01104430	2008-04-27 01:00	EDT	0.62	A	3.2	A	14.3	A	824	A	181.71	A	2574	A	7.7	A	0.00	A														
USGS	01104430	2008-04-27 01:15	EDT	0.62	A	3.2	A	14.2	A	825	A	181.71	A	2574	A	8.0	A	0.00	A														
USGS	01104430	2008-04-27 01:30	EDT	0.62	A	3.2	A	14.3	A	824	A	181.71	A	2574	A	8.4	A	0.00	A														
USGS	01104430	2008-04-27 01:45	EDT	0.62	A	3.2	A	14.2	A	824	A	181.71	A	2574	A	8.3	A	0.00	A														
USGS	01104430	2008-04-27 02:00	EDT	0.62	A	3.2	A	14.2	A	824	A	181.71	A	2574	A	8.3	A	0.00	A														
USGS	01104430	2008-04-27 02:15	EDT	0.62	A	3.2	A	14.2	A	824	A	181.71	A	2574	A	8.1	A	0.00	A														
USGS	01104430	2008-04-27 02:30	EDT	0.62	A	3.2	A	14.2	A	824	A	181.71	A	2574	A	8.1	A	0.00	A														
USGS	01104430	2008-04-27 02:45	EDT	0.62	A	3.2	A	14.2	A	824	A	181.71	A	2574	A	8.2	A	0.00	A														
USGS	01104430	2008-04-27 03:00	EDT	0.62	A	3.2	A	14.2	A	824	A	181.71	A	2574	A	8.0	A	0.00	A														
USGS	01104430	2008-04-27 03:15	EDT	0.62	A	3.2	A	14.2	A	824	A	181.71	A	2574	A	7.9	A	0.00	A														
USGS	01104430	2008-04-27 03:30	EDT	0.62	A	3.2	A	14.2	A	824	A	181.71	A	2574	A	7.8	A	0.00	A														
USGS	01104430	2008-04-27 03:45	EDT	0.62	A	3.2	A	14.2	A	824	A	181.71	A	2574	A	7.7	A	0.00	A														
USGS	01104430	2008-04-27 04:00	EDT	0.62	A	3.2	A	14.1	A	824	A	181.71	A	2574	A	7.6	A	0.00	A														
USGS	01104430	2008-04-27 04:15	EDT	0.62	A	3.2	A	14.0	A	823	A	181.71	A	2574	A	7.6	A	0.00	A														
USGS	01104430	2008-04-27 04:30	EDT	0.62	A	3.2	A	14.0	A	822	A	181.71	A	2574	A	7.6	A	0.00	A														
USGS	01104430	2008-04-27 04:45	EDT	0.62	A	3.2	A	13.9	A	822	A	181.71	A	2574	A	7.6	A	0.00	A														
USGS	01104430	2008-04-27 05:00	EDT	0.62	A	3.2	A	13.9	A	823	A	181.71	A	2574	A	7.7	A	0.00	A														
USGS	01104430	2008-04-27 05:15	EDT	0.62	A	3.2	A	14.0	A	822	A	181.71	A	2574	A	7.7	A	0.00	A														
USGS	01104430	2008-04-27 05:30	EDT	0.62	A	3.2	A	13.9	A	823	A	181.71	A	2574	A	7.8	A	0.00	A														
USGS	01104430	2008-04-27 05:45	EDT	0.62	A	3.2	A	13.9	A	824	A	181.71	A	2574	A	7.7	A	0.00	A														
USGS	01104430	2008-04-27 06:00	EDT	0.62	A	3.2	A	13.9	A	823	A	181.71	A	2574	A	7.7	A	0.00	A														
USGS	01104430	2008-04-27 06:15	EDT	0.62	A	3.2	A	13.9	A	823	A	181.71	A	2574	A	7.7	A	0.00	A														
USGS	01104430	2008-04-27 06:30	EDT	0.62	A	3.2	A	13.9	A	823	A	181.71	A	2574	A	7.8	A	0.00	A														
USGS	01104430	2008-04-27 06:45	EDT	0.63	A	3.4	A	13.9	A	823	A	181.71	A	2574	A	7.9	A	0.00	A														
USGS	01104430	2008-04-27 07:00	EDT	0.63	A	3.4	A	13.8	A	822	A	181.71	A	2574	A	8.0	A	0.00	A														
USGS	01104430	2008-04-27 07:15	EDT	0.63	A	3.4	A	13.8	A	822	A	181.71	A	2574	A	8.1	A	0.00	A														
USGS	01104430	2008-04-27 07:30	EDT	0.63	A	3.4	A	13.7	A	822	A	181.71	A	2574	A	8.3	A	0.00	A														
USGS	01104430	2008-04-27 07:45	EDT	0.63	A	3.4	A	13.7	A	822	A	181.71	A	2574	A	8.5	A	0.00	A														
USGS	01104430	2008-04-27 08:00	EDT	0.63	A	3.4	A	13.7	A	822	A	181.71	A	2574	A	8.6	A	0.00	A														
USGS	01104430	2008-04-27 08:15	EDT	0.63	A	3.4	A	13.6	A	822	A	181.71	A	2574	A	8.6	A	0.00	A														
USGS	01104430	2008-04-27 08:30	EDT	0.63	A	3.4	A	13.6	A	822	A	181.71	A	2574	A	8.7	A	0.00	A														
USGS	01104430	2008-04-27 08:45	EDT	0.63	A	3.4	A	13.6	A	822	A	181.71	A	2574	A	8.7	A	0.00	A														
USGS	01104430	2008-04-27 09:00	EDT	0.63	A	3.4	A	13.6	A	822	A	181.71	A	2574	A	8.5	A	0.00	A														
USGS	01104430	2008-04-27 09:15	EDT	0.63	A	3.4	A	13.6	A	823	A	181.71	A	2574	A	8.6	A	0.00	A														
USGS	01104430	2008-04-27 09:30	EDT	0.63	A	3.4	A	13.6	A	822	A	181.71	A	2574	A	8.4	A	0.00	A														
USGS	01104430	2008-04-27 09:45	EDT	0.63	A	3.4	A	13.6	A	822	A	181.71	A	2574	A	8.3	A	0.01	A														
USGS	01104430	2008-04-27 10:00	EDT	0.63	A	3.4	A	13.6	A	822	A	181.71	A	2574	A	8.3	A	0.00	A														
USGS	01104430	2008-04-27 10:15	EDT	0.63	A	3.4	A	13.6	A	821	A	181.71	A	2574	A	8.5	A	0.00	A														
USGS	01104430	2008-04-27 10:30	EDT	0.63	A	3.4	A	13.6	A	822	A	181.71	A	2574	A	8.5	A	0.00	A														
USGS	01104430	2008-04-27 10:45	EDT	0.63	A	3.4	A	13.7	A	821	A	181.71	A	2574	A	8.7	A	0.00	A														
USGS	01104430	2008-04-27 11:00	EDT	0.63	A	3.4	A	13.7	A	821	A	181.71	A	2574	A	8.9	A	0.00	A														
USGS	01104430	2008-04-27 11:15	EDT	0.63	A	3.4	A	13.7	A	821	A	181.71	A	2574	A	9.0	A	0.00	A														
USGS	01104430	2008-04-27 11:30	EDT	0.63	A	3.4	A	13.7	A	821	A	181.71	A	2574	A	9.2	A	0.00	A														
USGS	01104430	2008-04-27 11:45	EDT	0.63	A	3.4	A	13.7	A	821	A	181.71	A	2574	A	9.3	A	0.00	A														
USGS	01104430	2008-04-27 12:00	EDT	0.63	A	3.4	A	13.7	A	821	A	181.71	A	2574	A	9.3	A	0.00	A														
USGS	01104430	2008-04-27 12:15	EDT	0.63	A	3.4	A	13.7	A	821	A	181.71	A	2574	A	9.3	A	0.00	A														
USGS	01104430	2008-04-27 12:30	EDT	0.63	A	3.4	A	13.7	A	821	A	181.71	A	2574	A	9.5	A	0.00	A														
USGS	01104430	2008-04-27 12:45	EDT	0.62	A	3.2	A	13.7	A	821	A	181.71	A	2574	A	9.4	A	0.00	A														
USGS	01104430	2008-04-27 13:00	EDT	0.63	A	3.4	A	13.7	A	821	A	181.71	A	2574	A	9.4	A	0.00	A														
USGS	01104430	2008-04-27 13:15	EDT	0.62	A	3.2	A	13.7	A	821	A	181.71	A	2574	A	9.5	A	0.00	A														
USGS	01104430	2008-04-27 13:30	EDT	0.63	A	3.4	A	13.7	A	821	A	181.71	A	2574	A	9.5	A	0.00	A														
USGS	01104430	2008-04-27 13:45	EDT	0.63	A	3.4	A	13.7	A	821	A	181.71	A	2574	A	9.5	A	0.00	A														
USGS	01104430	2008-04-27 14:00	EDT	0.63	A	3.4	A	13.7	A	821	A	181.71	A	2574	A	9.7	A	0.00	A														
USGS	01104430	2008-04-27 14:15	EDT	0.63	A	3.4	A	13.7	A	821	A	181.71	A	2574	A	9.7	A	0.00	A														
USGS	01104430	2008-04-27 14:30	EDT	0.62	A	3.2	A	13.6	A	821	A	181.71	A	2574	A	9.8	A	0.00	A														
USGS	01104430	2008-04-27 14:45	EDT	0.63	A	3.4	A	13.7	A	821	A	181.71	A	2574	A	10.2	A	0.00	A														
USGS	01104430	2008-04-27 15:00	EDT	0.63	A	3.4	A	13.7	A	821	A	181.72	A	2576	A	10.5	A	0.00	A														
USGS	01104430	2008-04-27 15:15	EDT	0.63	A	3.4	A	13.7	A	821	A	181.72	A	2576	A	10.5	A	0.00	A														
USGS	01104430	2008-04-27 15:30	EDT	0.62	A	3.2	A	13.7	A	821	A	181.72	A	2576	A	10.3	A	0.00	A														
