# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-06-30 10:49:15 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01104410 CAMBRIDGE RES., UNNAMED TRIB 1, NR LEXINGTON, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01104410
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#    03   00010     00003     Temperature, water, degrees Celsius (Mean)
#    04   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd	03_00010_00003	03_00010_00003_cd	04_00095_00003	04_00095_00003_cd
USGS	01104410	2014-02-20	0.34	A	1.5	A	3250	A
USGS	01104410	2014-02-21	0.61	A	1.4	A	2510	A
USGS	01104410	2014-02-22	0.67	A	2.1	A	2150	A
USGS	01104410	2014-02-23	0.68	A	2.4	A	2020	A
USGS	01104410	2014-02-24	0.57	A	2.3	A	1900	A
USGS	01104410	2014-02-25	0.34	A	0.9	A	1840	A
USGS	01104410	2014-02-26	0.26	A	0.5	A	1810	A
USGS	01104410	2014-02-27	0.23	A	0.4	A	1810	A
USGS	01104410	2014-02-28	0.17	A	0.2	A	1820	A
USGS	01104410	2014-03-01	0.20	A	0.3	A	1790	A
USGS	01104410	2014-03-02	0.26	A	2.2	A	1700	A
USGS	01104410	2014-03-03	0.17	A	1.0	A	1760	A
USGS	01104410	2014-03-04	0.15	A	0.2	A	1830	A
USGS	01104410	2014-03-05	0.14	A	1.1	A	1800	A
USGS	01104410	2014-03-06	0.11	A	0.5	A	1860	A
USGS	01104410	2014-03-07	0.15	A	0.7	A	1860	A
USGS	01104410	2014-03-08	0.26	A	2.9	A	1680	A
USGS	01104410	2014-03-09	0.27	A	3.0	A	1670	A
USGS	01104410	2014-03-10	0.24	A	3.1	A	1700	A
USGS	01104410	2014-03-11	0.58	A	4.0	A	1600	A
USGS	01104410	2014-03-12	0.74	A	3.1	A	1580	A
USGS	01104410	2014-03-13	1.3	A	1.0	A	1660	A
USGS	01104410	2014-03-14	0.54	A	1.3	A	1460	A
USGS	01104410	2014-03-15	0.81	A	3.4	A	1360	A
USGS	01104410	2014-03-16	0.81	A	2.4	A	1340	A
USGS	01104410	2014-03-17	0.45	A	1.4	A	1390	A
USGS	01104410	2014-03-18	0.42	A	2.0	A	1400	A
USGS	01104410	2014-03-19	0.39	A	2.9	A	1360	A
USGS	01104410	2014-03-20	1.3	A	3.0	A	1350	A
USGS	01104410	2014-03-21	1.0	A	2.5	A	1150	A
USGS	01104410	2014-03-22	0.81	A	2.9	A	1160	A
USGS	01104410	2014-03-23	0.76	A	3.0	A	1170	A
USGS	01104410	2014-03-24	0.49	A	1.9	A	1250	A
USGS	01104410	2014-03-25	0.38	A	2.3	A	1270	A
USGS	01104410	2014-03-26	0.46	A	1.9	A	1290	A
USGS	01104410	2014-03-27	0.43	A	2.5	A	1350	A
USGS	01104410	2014-03-28	0.59	A	4.3	A	1220	A
USGS	01104410	2014-03-29	1.1	A	4.3	A	1070	A
USGS	01104410	2014-03-30	3.9	A	2.4	A	541	A
USGS	01104410	2014-03-31	3.3	A	2.1	A	611	A
USGS	01104410	2014-04-01	2.1	A	4.1	A	753	A
USGS	01104410	2014-04-02	1.7	A	4.7	A	830	A
USGS	01104410	2014-04-03	1.5	A	5.4	A	899	A
USGS	01104410	2014-04-04	1.3	A	5.7	A	946	A
USGS	01104410	2014-04-05	1.7	A	5.1	A	921	A
USGS	01104410	2014-04-06	1.3	A	5.7	A	987	A
USGS	01104410	2014-04-07	1.0	A	6.4	A	1010	A
USGS	01104410	2014-04-08	1.6	A	7.6	A	954	A
USGS	01104410	2014-04-09	1.5	A	7.2	A	1030	A
USGS	01104410	2014-04-10	1.1	A	7.2	A	1060	A
USGS	01104410	2014-04-11	1.1	A	8.8	A	1080	A
USGS	01104410	2014-04-12	1.2	A	10.2	A	1070	A
USGS	01104410	2014-04-13	0.93	A	9.1	A	1090	A
USGS	01104410	2014-04-14	0.88	A	11.4	A	1140	A
USGS	01104410	2014-04-15	1.4	A	12.0	A	1040	A
USGS	01104410	2014-04-16	3.0	A	7.1	A	856	A
USGS	01104410	2014-04-17	1.1	A	6.8	A	960	A
USGS	01104410	2014-04-18	0.77	A	6.5	A	1000	A
USGS	01104410	2014-04-19	0.94	A	8.9	A	1030	A
USGS	01104410	2014-04-20	0.77	A	8.8	A	1060	A
USGS	01104410	2014-04-21	0.62	A	9.6	A	1070	A
USGS	01104410	2014-04-22	0.65	A	11.6	A	1100	A
USGS	01104410	2014-04-23	1.5	A	10.0	A	1050	A
USGS	01104410	2014-04-24	1.0	A	9.2	A	1100	A
USGS	01104410	2014-04-25	0.68	A	9.9	A	1100	A
USGS	01104410	2014-04-26	0.87	A	8.7	A	1060	A
USGS	01104410	2014-04-27	1.0	A	8.0	A	1040	A
USGS	01104410	2014-04-28	0.75	A	9.1	A	1100	A
USGS	01104410	2014-04-29	0.67	A	7.9	A	1140	A
USGS	01104410	2014-04-30	0.61	A	7.6	A	1090	A
USGS	01104410	2014-05-01	2.0	A	8.2	A	807	A
USGS	01104410	2014-05-02	1.2	A	11.6	A	938	A
USGS	01104410	2014-05-03	0.82	A	11.8	A	1010	A
USGS	01104410	2014-05-04	0.72	A	11.3	A	1050	A
USGS	01104410	2014-05-05	0.71	A	11.1	A	1070	A
USGS	01104410	2014-05-06	0.62	A	11.1	A	1080	A
USGS	01104410	2014-05-07	0.52	A	11.7	A	1100	A
USGS	01104410	2014-05-08	0.46	A	12.6	A	1110	A
USGS	01104410	2014-05-09	0.48	A	11.8	A	1130	A
USGS	01104410	2014-05-10	0.81	A	14.7	A	1050	A
USGS	01104410	2014-05-11	0.94	A	15.9	A	1040	A
USGS	01104410	2014-05-12	0.50	A	15.8	A	1130	A
USGS	01104410	2014-05-13	0.56	A	12.7	A	1160	A
USGS	01104410	2014-05-14	0.45	A	13.0	A	1160	A
USGS	01104410	2014-05-15	0.39	A	15.9	A	1170	A
USGS	01104410	2014-05-16	0.49	A	15.9	A	1110	A
USGS	01104410	2014-05-17	1.6	A	16.6	A	927	A
USGS	01104410	2014-05-18	0.67	A	14.4	A	1070	A
USGS	01104410	2014-05-19	0.49	A	13.2	A	1120	A
USGS	01104410	2014-05-20	0.39	A	14.0	A	1140	A
USGS	01104410	2014-05-21	0.33	A	14.1	A	1180	A
USGS	01104410	2014-05-22	0.33	A	13.6	A	1170	A
USGS	01104410	2014-05-23	0.34	A	13.1	A	1190	A
USGS	01104410	2014-05-24	0.34	A	12.8	A	1210	A
USGS	01104410	2014-05-25	0.29	A	13.4	A	1210	A
USGS	01104410	2014-05-26	0.24	A	14.5	A	1230	A
USGS	01104410	2014-05-27	0.33	A	14.5	A	1210	A
USGS	01104410	2014-05-28	0.57	A	11.3	A	1170	A
USGS	01104410	2014-05-29	0.27	A	11.4	A	1220	A
USGS	01104410	2014-05-30	0.21	A	12.9	A	1270	A
USGS	01104410	2014-05-31	0.25	A	13.1	A	1280	A
USGS	01104410	2014-06-01	0.17	A	13.2	A	1320	A
USGS	01104410	2014-06-02	0.12	A	15.2	A	1330	A
USGS	01104410	2014-06-03	0.11	A	16.3	A	1350	A
USGS	01104410	2014-06-04	0.21	A	14.7	A	1290	A
USGS	01104410	2014-06-05	0.49	A	14.3	A	1150	A
USGS	01104410	2014-06-06	0.30	A	14.8	A	1230	A
USGS	01104410	2014-06-07	0.14	A	16.0	A	1320	A
USGS	01104410	2014-06-08	0.09	A	16.7	A	1380	A
USGS	01104410	2014-06-09	0.09	A	16.6	A	1420	A
USGS	01104410	2014-06-10	0.08	A	16.8	A	1450	A
USGS	01104410	2014-06-11	0.10	A	15.8	A	1520	A
USGS	01104410	2014-06-12	0.12	A	15.2	A	1510	A
USGS	01104410	2014-06-13	0.58	A	15.4	A	1190	A
USGS	01104410	2014-06-14	0.40	A	15.5	A	1280	A
USGS	01104410	2014-06-15	0.26	A	16.0	A	1420	A
USGS	01104410	2014-06-16	0.16	A	16.1	A	1490	A
USGS	01104410	2014-06-17	0.13	A	17.8	A	1400	A
USGS	01104410	2014-06-18	0.13	A	19.0	A	1420	A
USGS	01104410	2014-06-19	0.11	A	18.2	A	1510	A
USGS	01104410	2014-06-20	0.09	A	16.1	A	1530	A
USGS	01104410	2014-06-21	0.08	A	15.2	A	1530	A
USGS	01104410	2014-06-22	0.08	A	15.3	A	1550	A
USGS	01104410	2014-06-23	0.08	A	16.1	A	1550	A
USGS	01104410	2014-06-24	0.04	A	17.4	A	1570	A
USGS	01104410	2014-06-25	0.04	A	19.3	A	1570	A
USGS	01104410	2014-06-26	0.55	A	19.6	A	1170	A
USGS	01104410	2014-06-27	0.23	A	17.2	A	1470	A
USGS	01104410	2014-06-28	0.13	A	17.0	A	1550	A
USGS	01104410	2014-06-29	0.06	A	18.1	A	1600	A
USGS	01104410	2014-06-30	0.03	A	19.5	A	1620	A
USGS	01104410	2014-07-01	0.02	A	20.7	A	1650	A
USGS	01104410	2014-07-02	0.03	A	22.1	A	1670	A
USGS	01104410	2014-07-03	0.10	A	22.5	A	1640	A
USGS	01104410	2014-07-04	0.76	A	20.4	A	908	A
USGS	01104410	2014-07-05	1.1	A	18.3	A	948	A
USGS	01104410	2014-07-06	0.23	A	18.5	A	1340	A
USGS	01104410	2014-07-07	0.52	A	19.9	A	1240	A
USGS	01104410	2014-07-08	0.41	A	20.8	A	1250	A
USGS	01104410	2014-07-09	0.23	A	21.1	A	1450	A
USGS	01104410	2014-07-10	0.19	A	19.7	A	1600	A
USGS	01104410	2014-07-11	0.17	A	18.8	A	1680	A
USGS	01104410	2014-07-12	0.13	A	19.0	A	1720	A
USGS	01104410	2014-07-13	0.06	A	20.4	A	1790	A
USGS	01104410	2014-07-14	0.10	A	21.2	A	1490	A
USGS	01104410	2014-07-15	0.08	A	21.9	A	1640	A
USGS	01104410	2014-07-16	1.2	A	21.6	A	856	A
USGS	01104410	2014-07-17	0.63	A	19.5	A	1300	A
USGS	01104410	2014-07-18	0.29	A	18.5	A	1510	A
USGS	01104410	2014-07-19	0.20	A	18.1	A	1600	A
USGS	01104410	2014-07-20	0.19	A	18.0	A	1680	A
USGS	01104410	2014-07-21	0.17	A	18.3	A	1780	A
USGS	01104410	2014-07-22	0.10	A	19.4	A	1840	A
USGS	01104410	2014-07-23	0.04	A	21.5	A	1890	A
USGS	01104410	2014-07-24	0.05	A	20.5	A	1980	A
USGS	01104410	2014-07-25	0.04	A	18.5	A	2150	A
USGS	01104410	2014-07-26	0.02	A	19.2	A	2150	A
USGS	01104410	2014-07-27	0.36	A	19.8	A	1560	A
USGS	01104410	2014-07-28	1.5	A	20.4	A	937	A
USGS	01104410	2014-07-29	0.61	A	19.1	A	1110	A
USGS	01104410	2014-07-30	0.28	A	17.8	A	1310	A
USGS	01104410	2014-07-31	0.20	A	18.0	A	1460	A
USGS	01104410	2014-08-01	0.41	A	19.2	A	1350	A
USGS	01104410	2014-08-02	0.34	A	18.4	A	1300	A
USGS	01104410	2014-08-03	0.20	A	17.5	A	1500	A
USGS	01104410	2014-08-04	0.14	A	18.5	A	1620	A
USGS	01104410	2014-08-05	0.09	A	19.7	A	1710	A
USGS	01104410	2014-08-06	0.09	A	19.5	A	1790	A
USGS	01104410	2014-08-07	0.10	A	17.7	A	1860	A
USGS	01104410	2014-08-08	0.09	A	17.4	A	1830	A
USGS	01104410	2014-08-09	0.05	A	18.0	A	1920	A
USGS	01104410	2014-08-10	0.04	A	18.6	A	1940	A
USGS	01104410	2014-08-11	0.01	A	19.2	A	1950	A
USGS	01104410	2014-08-12	0.01	A	19.4	A	1990	A
USGS	01104410	2014-08-13	0.77	A	19.2	A	1010	A
USGS	01104410	2014-08-14	0.48	A	17.7	A	1220	A
USGS	01104410	2014-08-15	0.21	A	16.4	A	1480	A
USGS	01104410	2014-08-16	0.15	A	16.8	A	1610	A
USGS	01104410	2014-08-17	0.12	A	17.6	A	1730	A
USGS	01104410	2014-08-18	0.12	A	16.9	A	1830	A
USGS	01104410	2014-08-19	0.09	A:e	16.1	A	1880	A
USGS	01104410	2014-08-20	0.07	A:e	16.8	A	1910	A
USGS	01104410	2014-08-21	0.07	A:e	16.6	A	1960	A
USGS	01104410	2014-08-22	0.30	A:e	17.6	A	1530	A
USGS	01104410	2014-08-23	0.11	A:e	17.3	A	1840	A
USGS	01104410	2014-08-24	0.06	A:e	16.8	A	1940	A
USGS	01104410	2014-08-25	0.04	A:e	18.2	A	2080	A
USGS	01104410	2014-08-26	0.04	A:e	19.5	A	2130	A
USGS	01104410	2014-08-27	0.04	A:e	20.7	A	2020	A
USGS	01104410	2014-08-28	0.10	A:e	19.9	A	1770	A
USGS	01104410	2014-08-29	0.06	A:e	16.6	A	2130	A
USGS	01104410	2014-08-30	0.07	A:e	15.9	A	2250	A
USGS	01104410	2014-08-31	0.10	A:e	20.1	A	1550	A
USGS	01104410	2014-09-01	0.90	A:e	20.9	A	1300	A
USGS	01104410	2014-09-02	0.08	A:e	21.0	A	1700	A
USGS	01104410	2014-09-03	0.06	A:e	20.6	A	1860	A
USGS	01104410	2014-09-04	0.05	A:e	18.9	A	2040	A
USGS	01104410	2014-09-05	0.06	A:e	20.0	A	2180	A
USGS	01104410	2014-09-06	0.69	A:e	22.1	A	1920	A
USGS	01104410	2014-09-07	0.27	A:e	19.4	A	1470	A
USGS	01104410	2014-09-08	0.05	A:e	16.7	A	1890	A
USGS	01104410	2014-09-09	0.04	A:e	15.8	A	2100	A
USGS	01104410	2014-09-10	0.03	A:e	16.6	A	2180	A
USGS	01104410	2014-09-11	0.03	A:e	17.5	A	2250	A
USGS	01104410	2014-09-12	0.03	A:e	16.5	A	2350	A
USGS	01104410	2014-09-13	0.04	A:e	14.1	A	2170	A
USGS	01104410	2014-09-14	0.10	A:e	14.0	A	2010	A
USGS	01104410	2014-09-15	0.03	A:e	12.1	A	2300	A
USGS	01104410	2014-09-16	0.03	A:e	12.7	A	2340	A
USGS	01104410	2014-09-17	0.03	A:e	13.1	A	2340	A
USGS	01104410	2014-09-18	0.03	A:e	12.6	A	2330	A
USGS	01104410	2014-09-19	0.03	A:e				
USGS	01104410	2014-09-20	0.03	A:e				
USGS	01104410	2014-09-21	0.08	A:e	16.1	A	1690	A
USGS	01104410	2014-09-22	0.03	A:e	16.6	A	2090	A
USGS	01104410	2014-09-23	0.03	A:e				
USGS	01104410	2014-09-24	0.03	A:e				
USGS	01104410	2014-09-25	0.03	A:e				
USGS	01104410	2014-09-26	0.03	A:e				
USGS	01104410	2014-09-27	0.03	A:e				
USGS	01104410	2014-09-28	0.03	A:e				
USGS	01104410	2014-09-29	0.03	A:e				
USGS	01104410	2014-09-30	0.03	A:e	13.9	A	2210	A
USGS	01104410	2014-10-01	0.26	A:e	14.4	A	1020	A
USGS	01104410	2014-10-02	0.50	A:e	13.6	A	1360	A
USGS	01104410	2014-10-03	0.07	A:e	11.8	A	2060	A
USGS	01104410	2014-10-04	0.04	A:e	13.2	A	2060	A
USGS	01104410	2014-10-05	0.09	A:e	13.0	A	2060	A
USGS	01104410	2014-10-06	0.06	A:e	10.6	A	2350	A
USGS	01104410	2014-10-07	0.04	A:e	13.3	A	2430	A
USGS	01104410	2014-10-08	0.08	A:e	15.4	A	2280	A
USGS	01104410	2014-10-09	0.04	A:e	12.7	A	2580	A
USGS	01104410	2014-10-10	0.03	A:e	11.0	A	2690	A
USGS	01104410	2014-10-11	0.08	A:e	9.9	A	2080	A
USGS	01104410	2014-10-12	0.04	A:e	9.0	A	2430	A
USGS	01104410	2014-10-13	0.03	A:e	9.3	A	2670	A
USGS	01104410	2014-10-14	0.04	A:e	13.4	A	2680	A
USGS	01104410	2014-10-15	0.04	A:e	15.7	A	2780	A
USGS	01104410	2014-10-16	0.26	A:e	17.6	A	2240	A
USGS	01104410	2014-10-17	0.08	A:e	16.2	A	2190	A
USGS	01104410	2014-10-18	0.11	A:e	15.1	A	2320	A
USGS	01104410	2014-10-19	0.08	A:e	12.2	A	2560	A
USGS	01104410	2014-10-20	0.09	A:e	8.7	A	2780	A
USGS	01104410	2014-10-21	0.09	A:e	10.2	A	2860	A
USGS	01104410	2014-10-22	0.36	A:e	11.4	A	2150	A
USGS	01104410	2014-10-23	4.7	A:e	10.7	A	583	A
USGS	01104410	2014-10-24	1.4	A:e	11.1	A	1110	A
USGS	01104410	2014-10-25	0.41	A:e	10.8	A	1420	A
USGS	01104410	2014-10-26	0.22	A:e	10.8	A	1600	A
USGS	01104410	2014-10-27	0.18	A:e	9.8	A	1740	A
USGS	01104410	2014-10-28	0.16	A:e	9.9	A	1820	A
USGS	01104410	2014-10-29	0.16	A:e	12.0	A	1860	A
USGS	01104410	2014-10-30	0.18	A:e	10.5	A	1850	A
USGS	01104410	2014-10-31	0.18	A:e	8.9	A	2000	A
USGS	01104410	2014-11-01	0.41	A:e	8.3	A	1720	A
USGS	01104410	2014-11-02	0.29	A:e	6.3	A	1670	A
USGS	01104410	2014-11-03	0.20	A:e	5.4	A	1900	A
USGS	01104410	2014-11-04	0.18	A:e	7.2	A	1950	A
USGS	01104410	2014-11-05	0.18	A:e	9.4	A	1990	A
USGS	01104410	2014-11-06	0.44	A:e	8.5	A	1730	A
USGS	01104410	2014-11-07	0.31	A:e	8.4	A	1620	A
USGS	01104410	2014-11-08	0.21	A:e	6.1	A	1830	A
USGS	01104410	2014-11-09	0.17	A:e	7.0	A	1890	A
USGS	01104410	2014-11-10	0.15	A:e	6.4	A	1950	A
USGS	01104410	2014-11-11	0.15	A:e	7.4	A	1980	A
USGS	01104410	2014-11-12	0.14	A:e	10.1	A	1970	A
USGS	01104410	2014-11-13	0.13	A:e	7.1	A	2030	A
USGS	01104410	2014-11-14	0.23	A:e	5.4	A	1610	A
USGS	01104410	2014-11-15	0.18	A:e	3.0	A	1890	A
USGS	01104410	2014-11-16	0.18	A:e	2.8	A	1950	A
USGS	01104410	2014-11-17	2.8	A:e	4.4	A	1110	A
USGS	01104410	2014-11-18	0.77	A:e	3.5	A	1070	A
USGS	01104410	2014-11-19	0.37	A:e	1.8	A	1380	A
USGS	01104410	2014-11-20	0.22	A:e	2.8	A	1540	A
USGS	01104410	2014-11-21	0.25	A:e	1.9	A	1630	A
USGS	01104410	2014-11-22	0.25	A:e	1.8	A	1710	A
USGS	01104410	2014-11-23	0.22	A:e	5.0	A	1710	A
USGS	01104410	2014-11-24	0.63	A:e	7.6	A	1410	A
USGS	01104410	2014-11-25	0.25	A:e	8.4	A	1510	A
USGS	01104410	2014-11-26	0.70	A:e	4.1	A	1380	A
USGS	01104410	2014-11-27	0.74	A:e	2.2	A	2500	A
USGS	01104410	2014-11-28	0.37	A:e	2.5	A	2240	A
USGS	01104410	2014-11-29	0.22	A:e	1.4	A	1820	A
USGS	01104410	2014-11-30	0.63	A:e	3.8	A	1620	A
USGS	01104410	2014-12-01	0.74	A:e	4.6	A	1290	A
USGS	01104410	2014-12-02	0.60	A:e	3.4	A	1330	A
USGS	01104410	2014-12-03	1.5	A:e	3.9	A	1280	A
USGS	01104410	2014-12-04	0.70	A:e	3.5	A	1240	A
USGS	01104410	2014-12-05	0.57	A:e	2.7	A	1310	A
USGS	01104410	2014-12-06	2.3	A:e	3.5	A	962	A
USGS	01104410	2014-12-07	1.5	A:e	2.5	A	899	A
USGS	01104410	2014-12-08	0.84	A:e	1.3	A	1140	A
USGS	01104410	2014-12-09	3.6	A	2.1	A	1370	A
USGS	01104410	2014-12-10	3.3	A	3.2	A	566	A
USGS	01104410	2014-12-11	2.3	A	3.8	A	706	A
USGS	01104410	2014-12-12	1.7	A	3.9	A	793	A
USGS	01104410	2014-12-13	1.4	A	4.0	A	856	A
USGS	01104410	2014-12-14	1.2	A	3.9	A	904	A
USGS	01104410	2014-12-15	1.1	A	3.5	A	941	A
USGS	01104410	2014-12-16	0.92	A	4.2	A	965	A
USGS	01104410	2014-12-17	0.93	A:e	5.2	A	1010	A
USGS	01104410	2014-12-18	0.84	A:e	5.2	A	974	A
USGS	01104410	2014-12-19	0.75	A:e	4.1	A	996	A
USGS	01104410	2014-12-20	0.59	A:e	3.1	A	1030	A
USGS	01104410	2014-12-21	0.58	A:e	3.7	A	1040	A
USGS	01104410	2014-12-22	0.51	A:e	4.5	A	1050	A
USGS	01104410	2014-12-23	0.67	A:e	5.6	A	1020	A
USGS	01104410	2014-12-24	0.81	A:e	6.0	A	937	A
USGS	01104410	2014-12-25	1.1	A:e	6.8	A	893	A
USGS	01104410	2014-12-26	0.75	A:e	5.3	A	991	A
USGS	01104410	2014-12-27	0.56	A:e	4.9	A	1010	A
USGS	01104410	2014-12-28	0.54	A:e	6.2	A	1040	A
USGS	01104410	2014-12-29	0.53	A:e	4.3	A	1080	A
USGS	01104410	2014-12-30	0.44	A:e	1.8	A	1120	A
USGS	01104410	2014-12-31	0.32	A:e	0.8	A	1160	A
USGS	01104410	2015-01-01	0.28	A:e	0.9	A	1190	A
USGS	01104410	2015-01-02	0.36	A:e	2.3	A	1160	A
USGS	01104410	2015-01-03	0.33	A:e	1.4	A	1200	A
USGS	01104410	2015-01-04	1.1	A:e	1.8	A	1160	A
USGS	01104410	2015-01-05	1.1	A:e	1.6	A	1210	A
USGS	01104410	2015-01-06	0.47	A:e	0.3	A	1210	A
USGS	01104410	2015-01-07	0.46	A:e	0.4	A	1150	A
USGS	01104410	2015-01-08	0.43	A:e	0.0	A	1290	A
USGS	01104410	2015-01-09	0.32	A:e	0.2	A	1360	A
USGS	01104410	2015-01-10	0.34	A:e	0.5	A	1260	A
USGS	01104410	2015-01-11	0.22	A:e	0.7	A	1270	A
USGS	01104410	2015-01-12	0.26	A:e	2.4	A	1730	A
USGS	01104410	2015-01-13	0.38	A:e	1.2	A	1340	A
USGS	01104410	2015-01-14	0.19	A:e	0.2	A	1380	A
USGS	01104410	2015-01-15	0.19	A:e	1.7	A	1360	A
USGS	01104410	2015-01-16	0.29	A:e	1.4	A	1360	A
USGS	01104410	2015-01-17	0.21	A:e	0.0	A	1450	A
USGS	01104410	2015-01-18	0.19	A:e	1.2	A	2470	A
USGS	01104410	2015-01-19	0.46	A:e	2.5	A	1550	A
USGS	01104410	2015-01-20	0.32	A:e	1.9	A	1350	A
USGS	01104410	2015-01-21	0.28	A:e	1.1	A	1360	A
USGS	01104410	2015-01-22	0.25	A:e	2.3	A	1370	A
USGS	01104410	2015-01-23	0.23	A:e	1.2	A	1410	A
USGS	01104410	2015-01-24	0.20	A:e	0.8	A	1750	A
USGS	01104410	2015-01-25	0.34	A:e	1.7	A	3040	A
USGS	01104410	2015-01-26	0.23	A:e	0.1	A	1750	A
USGS	01104410	2015-01-27	0.18	A:e	0.0	A	2140	A
USGS	01104410	2015-01-28	0.53	A:e	0.0	A	1400	A
USGS	01104410	2015-01-29	0.26	A:e	0.0	A	1520	A
USGS	01104410	2015-01-30	0.24	A:e	0.4	A	1820	A
USGS	01104410	2015-01-31	0.28	A:e	0.5	A	1670	A
USGS	01104410	2015-02-01	0.24	A:e	0.1	A	1640	A
USGS	01104410	2015-02-02	0.19	A:e	0.1	A	1720	A
USGS	01104410	2015-02-03	0.26	A:e	0.0	A	1570	A
USGS	01104410	2015-02-04	0.25	A:e	0.0	A	1740	A
USGS	01104410	2015-02-05	0.28	A:e	0.2	A	2400	A
USGS	01104410	2015-02-06	0.23	A:e	0.0	A	1970	A
USGS	01104410	2015-02-07	0.23	A:e	0.1	A	1820	A
USGS	01104410	2015-02-08	0.24	A:e	0.1	A	1790	A
USGS	01104410	2015-02-09	0.23	A:e	0.0	A	2220	A
USGS	01104410	2015-02-10	0.23	A:e	0.0	A	2270	A
USGS	01104410	2015-02-11	0.22	A:e	0.0	A	1920	A
USGS	01104410	2015-02-12	0.22	A:e	0.0	A	1880	A
USGS	01104410	2015-02-13	0.22	A:e	0.0	A	1950	A
USGS	01104410	2015-02-14	0.22	A:e	0.0	A	1940	A
USGS	01104410	2015-02-15	0.20	A:e	0.0	A	1890	A
USGS	01104410	2015-02-16	0.20	A:e	0.0	A	2030	A
USGS	01104410	2015-02-17	0.18	A:e	0.0	A	1980	A
USGS	01104410	2015-02-18	0.17	A:e	0.0	A	1930	A
USGS	01104410	2015-02-19	0.19	A:e	0.1	A	2230	A
USGS	01104410	2015-02-20	0.17	A:e	0.0	A	2090	A
USGS	01104410	2015-02-21	0.18	A:e	0.0	A	2070	A
USGS	01104410	2015-02-22	0.25	A:e	0.3	A	3050	A
USGS	01104410	2015-02-23	0.22	A:e	0.8	A	2370	A
USGS	01104410	2015-02-24	0.21	A:e	0.0	A	2300	A
USGS	01104410	2015-02-25	0.20	A:e	0.0	A	2100	A
USGS	01104410	2015-02-26	0.20	A:e	0.1	A	2140	A
USGS	01104410	2015-02-27	0.22	A:e	0.2	A	2160	A
USGS	01104410	2015-02-28	0.22	A:e	0.0	A	2220	A
USGS	01104410	2015-03-01	0.23	A	0.0	A	2140	A
USGS	01104410	2015-03-02	0.32	A	0.5	A	2410	A
USGS	01104410	2015-03-03	0.27	A	0.6	A	2250	A
USGS	01104410	2015-03-04	0.36	A	1.2	A	3060	A
USGS	01104410	2015-03-05	0.44	A	1.5	A	2360	A
USGS	01104410	2015-03-06	0.33	A	0.2	A	2330	A
USGS	01104410	2015-03-07	0.29	A	0.7	A	2240	A
USGS	01104410	2015-03-08	0.36	A	1.6	A	2180	A
USGS	01104410	2015-03-09	0.45	A	2.0	A	2130	A
USGS	01104410	2015-03-10	0.48	A	2.4	A	2110	A
USGS	01104410	2015-03-11	0.98	A	2.7	A	2130	A
USGS	01104410	2015-03-12	1.1	A	2.3	A	2050	A
USGS	01104410	2015-03-13	0.73	A	1.8	A	1860	A
USGS	01104410	2015-03-14	0.99	A	2.0	A	1680	A
USGS	01104410	2015-03-15	1.5	A	1.9	A	1570	A
USGS	01104410	2015-03-16	1.1	A	2.0	A	1660	A
USGS	01104410	2015-03-17	1.3	A	2.3	A	1880	A
USGS	01104410	2015-03-18	1.4	A	1.3	A	1540	A
USGS	01104410	2015-03-19	1.1	A	1.4	A	1550	A
USGS	01104410	2015-03-20	0.81	A	1.4	A	1560	A
USGS	01104410	2015-03-21	0.78	A	2.7	A	2120	A
USGS	01104410	2015-03-22	0.99	A	2.4	A	1670	A
USGS	01104410	2015-03-23	0.69	A	1.5	A	1670	A
USGS	01104410	2015-03-24	0.65	A	2.3	A	1650	A
USGS	01104410	2015-03-25	0.77	A	3.3	A	1630	A
USGS	01104410	2015-03-26	1.6	A	3.2	A	1440	A
USGS	01104410	2015-03-27	2.1	A	2.0	A	1020	A
USGS	01104410	2015-03-28	1.5	A	2.1	A	1100	A
USGS	01104410	2015-03-29	1.2	A	2.7	A	1210	A
USGS	01104410	2015-03-30	1.1	A	2.3	A	1220	A
USGS	01104410	2015-03-31	1.2	A	3.4	A	1190	A
USGS	01104410	2015-04-01	1.2	A	3.0	A	1130	A
USGS	01104410	2015-04-02	1.3	A	3.1	A	1090	A
USGS	01104410	2015-04-03	1.8	A	3.3	A	900	A
USGS	01104410	2015-04-04	2.4	A	3.3	A	739	A
