# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-06-30 10:54:04 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01104420 CAMBRIDGE RES., UNNAMED TRIB 3, NR LEXINGTON, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01104420
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#    17   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean), 25ft Downstream of pier
#    18   00010     00003     Temperature, water, degrees Celsius (Mean), 25ft Downstream of pier
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd	17_00095_00003	17_00095_00003_cd	18_00010_00003	18_00010_00003_cd
USGS	01104420	2014-06-23	0.17	A	1660	A	15.6	A
USGS	01104420	2014-06-24	0.16	A	1680	A	15.6	A
USGS	01104420	2014-06-25	0.14	A	1520	A	15.8	A
USGS	01104420	2014-06-26	0.97	A	943	A	20.6	A
USGS	01104420	2014-06-27	0.59	A	1070	A	19.7	A
USGS	01104420	2014-06-28	0.33	A	1080	A	19.0	A
USGS	01104420	2014-06-29	0.24	A	1140	A	18.5	A
USGS	01104420	2014-06-30	0.19	A	1200	A	18.0	A
USGS	01104420	2014-07-01	0.16	A	1280	A	17.3	A
USGS	01104420	2014-07-02	0.14	A	1290	A	16.9	A
USGS	01104420	2014-07-03	0.32	A	1330	A	16.9	A
USGS	01104420	2014-07-04	2.1	A	786	A	21.1	A
USGS	01104420	2014-07-05	4.5	A	584	A	20.3	A
USGS	01104420	2014-07-06	1.2	A	699	A	20.8	A
USGS	01104420	2014-07-07	1.00	A	780	A	21.8	A
USGS	01104420	2014-07-08	1.4	A	666	A	23.2	A
USGS	01104420	2014-07-09	0.87	A	833	A	23.5	A
USGS	01104420	2014-07-10	0.53	A	1020	A	22.1	A
USGS	01104420	2014-07-11	0.41	A	1200	A	20.7	A
USGS	01104420	2014-07-12	0.32	A	1340	A	19.8	A
USGS	01104420	2014-07-13	0.28	A	1430	A	19.3	A
USGS	01104420	2014-07-14	0.28	A	1480	A	18.9	A
USGS	01104420	2014-07-15	0.28	A	1480	A	19.0	A
USGS	01104420	2014-07-16	4.3	A	1170	A	21.6	A
USGS	01104420	2014-07-17	4.6	A	858	A	21.9	A
USGS	01104420	2014-07-18	1.1	A	910	A	21.3	A
USGS	01104420	2014-07-19	0.62	A	903	A	20.5	A
USGS	01104420	2014-07-20	0.47	A	952	A	20.1	A
USGS	01104420	2014-07-21	0.38	A	1030	A	20.1	A
USGS	01104420	2014-07-22	0.32	A	1090	A	20.5	A
USGS	01104420	2014-07-23	0.30	A	1200	A	20.5	A
USGS	01104420	2014-07-24	0.31	A	1410	A	20.9	A
USGS	01104420	2014-07-25	0.27	A	1460	A	19.1	A
USGS	01104420	2014-07-26	0.24	A	1450	A	18.8	A
USGS	01104420	2014-07-27	0.27	A	1470	A	19.1	A
USGS	01104420	2014-07-28	3.1	A	1510	A	21.0	A
USGS	01104420	2014-07-29	1.7	A	1330	A	21.2	A
USGS	01104420	2014-07-30	0.55	A	1270	A	20.2	A
USGS	01104420	2014-07-31	0.35	A	1220	A	19.7	A
USGS	01104420	2014-08-01	0.79	A	1170	A	20.2	A
USGS	01104420	2014-08-02	0.65	A	1150	A	20.3	A
USGS	01104420	2014-08-03	0.47	A	1110	A	19.5	A
USGS	01104420	2014-08-04	0.35	A	1090	A	19.9	A
USGS	01104420	2014-08-05	0.29	A	1080	A	21.0	A
USGS	01104420	2014-08-06	0.27	A	1080	A	21.1	A
USGS	01104420	2014-08-07	0.24	A	1120	A	19.8	A
USGS	01104420	2014-08-08	0.22	A	1150	A	19.1	A
USGS	01104420	2014-08-09	0.21	A	1280	A	19.2	A
USGS	01104420	2014-08-10	0.19	A	1380	A	19.4	A
USGS	01104420	2014-08-11	0.17	A	1580	A	19.4	A
USGS	01104420	2014-08-12	0.16	A	1590	A	19.3	A
USGS	01104420	2014-08-13	1.2	A	1660	A	19.4	A
USGS	01104420	2014-08-14	1.3	A	1730	A	19.2	A
USGS	01104420	2014-08-15	0.45	A	1720	A	18.6	A
USGS	01104420	2014-08-16	0.29	A	1760	A	18.4	A
USGS	01104420	2014-08-17	0.23	A	1730	A	18.8	A
USGS	01104420	2014-08-18	0.19	A	1640	A	18.6	A
USGS	01104420	2014-08-19	0.17	A	1560	A	18.0	A
USGS	01104420	2014-08-20	0.15	A	1500	A	18.1	A
USGS	01104420	2014-08-21	0.15	A	1470	A	17.9	A
USGS	01104420	2014-08-22	0.23	A	1420	A	18.4	A
USGS	01104420	2014-08-23	0.18	A	1400	A	18.5	A
USGS	01104420	2014-08-24	0.16	A	1410	A	18.1	A
USGS	01104420	2014-08-25	0.15	A	1520	A	18.2	A
USGS	01104420	2014-08-26	0.14	A	1660	A	18.2	A
USGS	01104420	2014-08-27	0.17	A	1720	A	18.8	A
USGS	01104420	2014-08-28	0.18	A	1420	A	20.3	A
USGS	01104420	2014-08-29	0.15	A	1550	A	18.1	A
USGS	01104420	2014-08-30	0.14	A	1640	A	17.5	A
USGS	01104420	2014-08-31	0.40	A	1710	A	18.5	A
USGS	01104420	2014-09-01	0.47	A	1100	A	22.4	A
USGS	01104420	2014-09-02	0.34	A	1140	A	22.7	A
USGS	01104420	2014-09-03	0.27	A	1050	A	22.1	A
USGS	01104420	2014-09-04	0.22	A	1120	A	20.6	A
USGS	01104420	2014-09-05	0.18	A	1210	A	20.6	A
USGS	01104420	2014-09-06	1.0	A	1280	A	21.3	A
USGS	01104420	2014-09-07	1.5	A	973	A	21.3	A
USGS	01104420	2014-09-08	0.56	A	871	A	19.1	A
USGS	01104420	2014-09-09	0.32	A	922	A	18.0	A
USGS	01104420	2014-09-10	0.23	A	1010	A	18.1	A
USGS	01104420	2014-09-11	0.17	A	1070	A	18.7	A
USGS	01104420	2014-09-12	0.16	A	1170	A	17.9	A
USGS	01104420	2014-09-13	0.16	A	1180	A	16.2	A
USGS	01104420	2014-09-14	0.17	A	1190	A	15.8	A
USGS	01104420	2014-09-15	0.15	A	1260	A	14.8	A
USGS	01104420	2014-09-16	0.15	A	1330	A	15.0	A
USGS	01104420	2014-09-17	0.14	A	1350	A	15.1	A
USGS	01104420	2014-09-18	0.13	A	1360	A	15.1	A
USGS	01104420	2014-09-19	0.13	A	1390	A	14.3	A
USGS	01104420	2014-09-20	0.13	A	1390	A	14.2	A
USGS	01104420	2014-09-21	0.14	A	1280	A	16.7	A
USGS	01104420	2014-09-22	0.14	A	1340	A	16.9	A
USGS	01104420	2014-09-23	0.12	A	1370	A	14.8	A
USGS	01104420	2014-09-24	0.12	A	1390	A	15.2	A
USGS	01104420	2014-09-25	0.11	A	1430	A	15.1	A
USGS	01104420	2014-09-26	0.11	A	1400	A	15.8	A
USGS	01104420	2014-09-27	0.11	A	1430	A	16.3	A
USGS	01104420	2014-09-28	0.10	A	1400	A	17.3	A
USGS	01104420	2014-09-29	0.10	A	1390	A	17.0	A
USGS	01104420	2014-09-30	0.11	A	1360	A	15.8	A
USGS	01104420	2014-10-01	0.25	A	891	A	15.5	A
USGS	01104420	2014-10-02	0.53	A	792	A	14.5	A
USGS	01104420	2014-10-03	0.29	A	1040	A	13.1	A
USGS	01104420	2014-10-04	0.21	A	1030	A	14.2	A
USGS	01104420	2014-10-05	0.17	A	1050	A	14.1	A
USGS	01104420	2014-10-06	0.12	A	1150	A	12.4	A
USGS	01104420	2014-10-07	0.12	A	1210	A	14.1	A
USGS	01104420	2014-10-08	0.14	A	1220	A	15.7	A
USGS	01104420	2014-10-09	0.12	A	1280	A	13.9	A
USGS	01104420	2014-10-10	0.11	A	1320	A	13.5	A
USGS	01104420	2014-10-11	0.17	A	1140	A	12.6	A
USGS	01104420	2014-10-12	0.16	A	1250	A	11.3	A
USGS	01104420	2014-10-13	0.15	A	1340	A	11.8	A
USGS	01104420	2014-10-14	0.16	A	1370	A	14.8	A
USGS	01104420	2014-10-15	0.16	A	1360	A	16.2	A
USGS	01104420	2014-10-16	0.34	A	1110	A	17.4	A
USGS	01104420	2014-10-17	0.33	A	1120	A	17.0	A
USGS	01104420	2014-10-18	0.66	A	1040	A	16.1	A
USGS	01104420	2014-10-19	0.64	A	892	A	13.5	A
USGS	01104420	2014-10-20	0.41	A	943	A	10.4	A
USGS	01104420	2014-10-21	0.34	A	989	A	11.4	A
USGS	01104420	2014-10-22	0.53	A	961	A	12.2	A
USGS	01104420	2014-10-23	12	A	312	A	11.0	A
USGS	01104420	2014-10-24	5.7	A	456	A	11.3	A
USGS	01104420	2014-10-25	2.1	A	656	A	11.1	A
USGS	01104420	2014-10-26	1.3	A	796	A	11.2	A
USGS	01104420	2014-10-27	0.90	A	925	A	10.5	A
USGS	01104420	2014-10-28	0.74	A	1010	A	10.3	A
USGS	01104420	2014-10-29	0.68	A	1070	A	12.2	A
USGS	01104420	2014-10-30	0.63	A	1090	A	11.3	A
USGS	01104420	2014-10-31	0.57	A	1150	A	9.7	A
USGS	01104420	2014-11-01	0.87	A:e	1170	A	9.5	A
USGS	01104420	2014-11-02	0.71	A:e				
USGS	01104420	2014-11-03	0.71	A:e				
USGS	01104420	2014-11-04	0.74	A:e	1100	A	7.9	A
USGS	01104420	2014-11-05	0.64	A	1150	A	8.7	A
USGS	01104420	2014-11-06	0.89	A	1050	A	8.4	A
USGS	01104420	2014-11-07	1.3	A	996	A	8.5	A
USGS	01104420	2014-11-08	0.92	A	1070	A	6.5	A
USGS	01104420	2014-11-09	0.69	A	1120	A	7.0	A
USGS	01104420	2014-11-10	0.56	A	1180	A	6.7	A
USGS	01104420	2014-11-11	0.51	A	1220	A	7.3	A
USGS	01104420	2014-11-12	0.50	A	1230	A	9.5	A
USGS	01104420	2014-11-13	0.47	A	1270	A	7.8	A
USGS	01104420	2014-11-14	0.78	A	1160	A	5.9	A
USGS	01104420	2014-11-15	0.73	A	1240	A	3.8	A
USGS	01104420	2014-11-16	0.59	A	1260	A	3.5	A
USGS	01104420	2014-11-17	4.2	A	779	A	4.9	A
USGS	01104420	2014-11-18	4.9	A	649	A	3.8	A
USGS	01104420	2014-11-19	1.9	A	802	A	1.5	A
USGS	01104420	2014-11-20	1.3	A	968	A	2.2	A
USGS	01104420	2014-11-21	0.98	A	1080	A	1.9	A
USGS	01104420	2014-11-22	0.73	A	1190	A	2.1	A
USGS	01104420	2014-11-23	0.71	A	1210	A	3.5	A
USGS	01104420	2014-11-24	1.3	A	1040	A	7.1	A
USGS	01104420	2014-11-25	1.3	A	1040	A	9.1	A
USGS	01104420	2014-11-26	1.5	A	1250	A	5.1	A
USGS	01104420	2014-11-27	2.7	A	2880	A	1.7	A
USGS	01104420	2014-11-28	2.2	A	2750	A	1.7	A
USGS	01104420	2014-11-29	1.5	A	2400	A	1.1	A
USGS	01104420	2014-11-30	1.8	A	1920	A	2.6	A
USGS	01104420	2014-12-01	2.5	A	1590	A	5.1	A
USGS	01104420	2014-12-02	2.1	A	1660	A	3.9	A
USGS	01104420	2014-12-03	3.8	A	1300	A	4.4	A
USGS	01104420	2014-12-04	2.7	A	1260	A	3.5	A
USGS	01104420	2014-12-05	1.9	A	1300	A	2.0	A
USGS	01104420	2014-12-06	4.9	A	928	A	3.7	A
USGS	01104420	2014-12-07	6.8	A	852	A	2.7	A
USGS	01104420	2014-12-08	3.4	A	994	A	0.6	A
USGS	01104420	2014-12-09	25	A	1110	A	1.8	A
USGS	01104420	2014-12-10	29	A	433	A	3.4	A
USGS	01104420	2014-12-11	12	A	558	A	4.0	A
USGS	01104420	2014-12-12	7.1	A	676	A	3.2	A
USGS	01104420	2014-12-13	5.4	A	745	A	3.0	A
USGS	01104420	2014-12-14	4.5	A	828	A	2.8	A
USGS	01104420	2014-12-15	3.8	A	866	A	2.3	A
USGS	01104420	2014-12-16	3.3	A	902	A	2.6	A
USGS	01104420	2014-12-17	4.8	A	912	A	4.6	A
USGS	01104420	2014-12-18	3.9	A	904	A	4.8	A
USGS	01104420	2014-12-19	2.8	A	936	A	3.5	A
USGS	01104420	2014-12-20	2.2	A	953	A	1.9	A
USGS	01104420	2014-12-21	2.0	A	971	A	2.2	A
USGS	01104420	2014-12-22	1.8	A	994	A	2.8	A
USGS	01104420	2014-12-23	2.3	A	1020	A	4.4	A
USGS	01104420	2014-12-24	3.5	A	987	A	5.5	A
USGS	01104420	2014-12-25	4.8	A	851	A	6.7	A
USGS	01104420	2014-12-26	3.0	A	817	A	5.0	A
USGS	01104420	2014-12-27	2.1	A	854	A	4.0	A
USGS	01104420	2014-12-28	1.8	A	898	A	4.9	A
USGS	01104420	2014-12-29	1.6	A	940	A	3.8	A
USGS	01104420	2014-12-30	1.3	A	973	A	1.6	A
USGS	01104420	2014-12-31	1.0	A	1010	A	1.4	A
USGS	01104420	2015-01-01	0.87	A	1030	A	1.5	A
USGS	01104420	2015-01-02	0.86	A	1060	A	1.5	A
USGS	01104420	2015-01-03	0.88	A	1080	A	1.5	A
USGS	01104420	2015-01-04	6.0	A	1930	A	0.8	A
USGS	01104420	2015-01-05	4.6	A	1340	A	0.4	A
USGS	01104420	2015-01-06	1.7	A	1190	A	0.9	A
USGS	01104420	2015-01-07	1.2	A	1240	A	1.1	A
USGS	01104420	2015-01-08	0.86	A	1250	A	1.2	A
USGS	01104420	2015-01-09	0.72	A	1290	A	1.3	A
USGS	01104420	2015-01-10	0.67	A	1430	A	1.2	A
USGS	01104420	2015-01-11	0.61	A	1490	A	1.3	A
USGS	01104420	2015-01-12	0.75	A	1480	A	1.5	A
USGS	01104420	2015-01-13	0.82	A	1570	A	1.0	A
USGS	01104420	2015-01-14	0.70	A	1600	A	1.0	A
USGS	01104420	2015-01-15	0.68	A	1570	A	1.2	A
USGS	01104420	2015-01-16	0.68	A	1570	A	1.3	A
USGS	01104420	2015-01-17	0.57	A	1580	A	1.3	A
USGS	01104420	2015-01-18	0.97	A	1620	A	1.5	A
USGS	01104420	2015-01-19	2.1	A	1890	A	0.7	A
USGS	01104420	2015-01-20	0.93	A	1810	A	1.0	A
USGS	01104420	2015-01-21	0.73	A	1710	A	1.1	A
USGS	01104420	2015-01-22	0.69	A	1490	A	1.2	A
USGS	01104420	2015-01-23	0.65	A	1500	A	1.2	A
USGS	01104420	2015-01-24	0.73	A	1710	A	1.2	A
USGS	01104420	2015-01-25	0.82	A	3190	A	0.9	A
USGS	01104420	2015-01-26	0.71	A	3970	A	0.6	A
USGS	01104420	2015-01-27	1.1	A	3400	A	0.6	A
USGS	01104420	2015-01-28	0.63	A	2660	A	0.9	A
USGS	01104420	2015-01-29	0.53	A	2300	A	1.0	A
USGS	01104420	2015-01-30	0.57	A	2200	A	1.3	A
USGS	01104420	2015-01-31	0.58	A	2240	A	0.9	A
USGS	01104420	2015-02-01	0.57	A	2330	A	0.8	A
USGS	01104420	2015-02-02	0.68	A	2190	A	0.6	A
USGS	01104420	2015-02-03	0.58	A	2020	A	0.7	A
USGS	01104420	2015-02-04	0.54	A	2000	A	0.9	A
USGS	01104420	2015-02-05	0.57	A	2210	A	1.1	A
USGS	01104420	2015-02-06	0.56	A	2680	A	0.9	A
USGS	01104420	2015-02-07	0.56	A	2800	A	0.9	A
USGS	01104420	2015-02-08	0.56	A	2700	A	0.8	A
USGS	01104420	2015-02-09	0.55	A	2440	A	0.7	A
USGS	01104420	2015-02-10	0.54	A	2420	A	0.9	A
USGS	01104420	2015-02-11	0.53	A	2530	A	1.1	A
USGS	01104420	2015-02-12	0.52	A	2620	A	0.9	A
USGS	01104420	2015-02-13	0.50	A	2390	A	0.6	A
USGS	01104420	2015-02-14	0.50	A	2210	A	0.6	A
USGS	01104420	2015-02-15	0.52	A:e	2110	A	0.5	A
USGS	01104420	2015-02-16	0.51	A:e	2140	A	0.6	A
USGS	01104420	2015-02-17	0.50	A:e	2020	A	0.6	A
USGS	01104420	2015-02-18	0.51	A	2020	A	0.6	A
USGS	01104420	2015-02-19	0.54	A	2160	A	0.6	A
USGS	01104420	2015-02-20	0.51	A	2130	A	0.5	A
USGS	01104420	2015-02-21	0.50	A	2150	A	0.5	A
USGS	01104420	2015-02-22	0.55	A	3760	A	1.0	A
USGS	01104420	2015-02-23	0.54	A	3290	A	1.0	A
USGS	01104420	2015-02-24	0.49	A	2900	A	0.7	A
USGS	01104420	2015-02-25	0.48	A	2620	A	1.0	A
USGS	01104420	2015-02-26	0.46	A	2480	A	1.3	A
USGS	01104420	2015-02-27	0.45	A	2340	A	1.4	A
USGS	01104420	2015-02-28	0.43	A	2220	A	1.3	A
USGS	01104420	2015-03-01	0.44	A	2210	A	1.3	A
USGS	01104420	2015-03-02	0.48	A	3790	A	1.3	A
USGS	01104420	2015-03-03	0.48	A	2980	A	1.2	A
USGS	01104420	2015-03-04	0.60	A	5770	A	1.0	A
USGS	01104420	2015-03-05	0.57	A	4020	A	0.8	A
USGS	01104420	2015-03-06	0.53	A	3300	A	0.8	A
USGS	01104420	2015-03-07	0.53	A	3020	A	0.8	A
USGS	01104420	2015-03-08	0.53	A	2890	A	0.9	A
USGS	01104420	2015-03-09	0.61	A	2780	A	1.1	A
USGS	01104420	2015-03-10	0.77	A	2880	A	1.2	A
USGS	01104420	2015-03-11	1.6	A	2860	A	1.5	A
USGS	01104420	2015-03-12	1.7	A	2860	A	1.0	A
USGS	01104420	2015-03-13	1.7	A	3020	A	0.9	A
USGS	01104420	2015-03-14	2.9	A	2560	A	1.0	A
USGS	01104420	2015-03-15	3.7	A	2050	A	0.4	A
USGS	01104420	2015-03-16	3.8	A	2260	A	0.3	A
USGS	01104420	2015-03-17	4.0	A	2280	A	0.5	A
USGS	01104420	2015-03-18	3.4	A	2150	A	0.3	A
USGS	01104420	2015-03-19	2.3	A	2260	A	0.5	A
USGS	01104420	2015-03-20	1.8	A	2330	A	0.7	A
USGS	01104420	2015-03-21	1.7	A	2440	A	1.1	A
USGS	01104420	2015-03-22	1.6	A	2360	A	1.0	A
USGS	01104420	2015-03-23	1.4	A	2310	A	1.0	A
USGS	01104420	2015-03-24	1.4	A	2240	A	1.3	A
USGS	01104420	2015-03-25	1.7	A	2110	A	1.6	A
USGS	01104420	2015-03-26	4.6	A	1650	A	1.9	A
USGS	01104420	2015-03-27	7.5	A	982	A	1.4	A
USGS	01104420	2015-03-28	5.0	A	1140	A	1.5	A
USGS	01104420	2015-03-29	3.8	A	1300	A	2.6	A
USGS	01104420	2015-03-30	3.3	A	1340	A	1.9	A
USGS	01104420	2015-03-31	3.3	A	1350	A	3.7	A
USGS	01104420	2015-04-01	3.5	A	1240	A	3.8	A
USGS	01104420	2015-04-02	3.4	A	1210	A	3.9	A
USGS	01104420	2015-04-03	4.5	A	1080	A	5.7	A
USGS	01104420	2015-04-04	5.9	A	919	A	6.0	A
USGS	01104420	2015-04-05	4.4	A	905	A	3.9	A
USGS	01104420	2015-04-06	3.4	A	1080	A	5.5	A
USGS	01104420	2015-04-07	3.1	A	1130	A	5.6	A
USGS	01104420	2015-04-08	2.9	A	1160	A	4.8	A
USGS	01104420	2015-04-09	4.3	A	1040	A	3.8	A
USGS	01104420	2015-04-10	3.8	A	1030	A	5.3	A
USGS	01104420	2015-04-11	3.0	A	1150	A	8.7	A
USGS	01104420	2015-04-12	2.4	A	1300	A	9.5	A
USGS	01104420	2015-04-13	2.1	A	1470	A	11.2	A
USGS	01104420	2015-04-14	1.9	A	1700	A	12.2	A
USGS	01104420	2015-04-15	1.7	A	1740	A	11.9	A
USGS	01104420	2015-04-16	1.5	A	1770	A	11.1	A
USGS	01104420	2015-04-17	1.5	A	1780	A	10.9	A
USGS	01104420	2015-04-18	1.5	A	1780	A	12.0	A
USGS	01104420	2015-04-19	1.3	A	1770	A	11.8	A
USGS	01104420	2015-04-20	2.0	A	1610	A	9.4	A
USGS	01104420	2015-04-21	5.7	A	1060	A	12.1	A
USGS	01104420	2015-04-22	2.6	A	1210	A	12.3	A
USGS	01104420	2015-04-23	1.8	A	1440	A	10.2	A
USGS	01104420	2015-04-24	1.5	A	1620	A	8.9	A
USGS	01104420	2015-04-25	1.4	A	1700	A	9.4	A
USGS	01104420	2015-04-26	1.3	A	1750	A	10.0	A
USGS	01104420	2015-04-27	1.3	A	1780	A	10.2	A
USGS	01104420	2015-04-28	1.4	A	1750	A	11.4	A
USGS	01104420	2015-04-29	1.2	A	1770	A	12.3	A
USGS	01104420	2015-04-30	1.1	A	1790	A	12.5	A
USGS	01104420	2015-05-01	1.1	A	1810	A	11.4	A
USGS	01104420	2015-05-02	1.0	A	1810	A	11.9	A
USGS	01104420	2015-05-03	0.99	A	1820	A	14.0	A
USGS	01104420	2015-05-04	0.98	A	1830	A	15.5	A
USGS	01104420	2015-05-05	0.97	A	1850	A	16.2	A
USGS	01104420	2015-05-06	0.94	A	1870	A	16.3	A
USGS	01104420	2015-05-07	0.86	A	1880	A	16.7	A
USGS	01104420	2015-05-08	0.78	A	1910	A	16.8	A
USGS	01104420	2015-05-09	0.72	A	1920	A	16.3	A
USGS	01104420	2015-05-10	0.66	A	1930	A	19.7	A
USGS	01104420	2015-05-11	0.59	A	1940	A	20.0	A
USGS	01104420	2015-05-12	0.57	A	1950	A	18.0	A
USGS	01104420	2015-05-13	0.55	A	1960	A	16.5	A
USGS	01104420	2015-05-14	0.52	A	1980	A	15.3	A
USGS	01104420	2015-05-15	0.53	A	1990	A	15.0	A
USGS	01104420	2015-05-16	0.52	A	2000	A	15.5	A
USGS	01104420	2015-05-17	0.52	A	2010	A	17.6	A
USGS	01104420	2015-05-18	0.49	A	2020	A	16.9	A
USGS	01104420	2015-05-19	0.55	A	1960	A	15.6	A
USGS	01104420	2015-05-20	0.55	A	2010	A	15.9	A
USGS	01104420	2015-05-21	0.53	A	2020	A	14.5	A
USGS	01104420	2015-05-22	0.49	A	2020	A	15.5	A
USGS	01104420	2015-05-23	0.47	A	2060	A	14.1	A
USGS	01104420	2015-05-24	0.44	A	2070	A	15.6	A
USGS	01104420	2015-05-25	0.42	A	2060	A	17.1	A
USGS	01104420	2015-05-26	0.38	A	2050	A	18.7	A
USGS	01104420	2015-05-27	0.37	A	2050	A	20.0	A
USGS	01104420	2015-05-28	0.35	A	2090	A	20.5	A
USGS	01104420	2015-05-29	0.34	A	2120	A	19.5	A
USGS	01104420	2015-05-30	0.31	A	2070	A	19.5	A
USGS	01104420	2015-05-31	2.0	A	1520	A	17.7	A
USGS	01104420	2015-06-01	3.7	A	1060	A	13.7	A
USGS	01104420	2015-06-02	7.1	A	668	A	11.6	A
USGS	01104420	2015-06-03	2.4	A	875	A	12.6	A
USGS	01104420	2015-06-04	1.1	A	1130	A	14.1	A
USGS	01104420	2015-06-05	0.78	A	1360	A	15.7	A
USGS	01104420	2015-06-06	0.62	A	1480	A	16.6	A
USGS	01104420	2015-06-07	0.56	A	1580	A	16.0	A
USGS	01104420	2015-06-08	0.49	A	1670	A	16.2	A
USGS	01104420	2015-06-09	0.61	A	1580	A	17.7	A
USGS	01104420	2015-06-10	0.67	A	1510	A	19.1	A
USGS	01104420	2015-06-11	0.53	A	1630	A	20.2	A
USGS	01104420	2015-06-12	0.45	A	1700	A	20.1	A
USGS	01104420	2015-06-13	0.39	A	1760	A	21.1	A
USGS	01104420	2015-06-14	0.35	A	1830	A	19.5	A
USGS	01104420	2015-06-15	0.54	A	1430	A	16.8	A
USGS	01104420	2015-06-16	0.55	A	1630	A	16.9	A
USGS	01104420	2015-06-17	0.48	A	1730	A	18.3	A
USGS	01104420	2015-06-18	0.39	A	1770	A	18.1	A
USGS	01104420	2015-06-19	0.36	A	1800	A	19.3	A
USGS	01104420	2015-06-20	0.33	A	1850	A	18.1	A
USGS	01104420	2015-06-21	2.7	A	930	A	19.5	A
USGS	01104420	2015-06-22	1.3	A	1060	A	21.0	A
USGS	01104420	2015-06-23	0.65	A	1200	A	21.2	A
USGS	01104420	2015-06-24	0.52	A	1370	A	21.3	A
USGS	01104420	2015-06-25	0.43	A	1490	A	20.3	A
USGS	01104420	2015-06-26	0.39	A	1590	A	19.5	A
USGS	01104420	2015-06-27	0.37	A	1660	A	17.9	A
USGS	01104420	2015-06-28	2.5	A	752	A	16.4	A
USGS	01104420	2015-06-29	1.4	A	1000	A	16.4	A
USGS	01104420	2015-06-30	0.72	A	1140	A	19.0	A
USGS	01104420	2015-07-01	0.90	A	1020	A	19.8	A
USGS	01104420	2015-07-02	0.74	A	1200	A	20.2	A
USGS	01104420	2015-07-03	0.58	A	1300	A	20.1	A
USGS	01104420	2015-07-04	0.48	A	1390	A	18.9	A
USGS	01104420	2015-07-05	0.43	A	1470	A	19.3	A
USGS	01104420	2015-07-06	0.40	A	1570	A	20.5	A
USGS	01104420	2015-07-07	0.38	A	1660	A	21.3	A
USGS	01104420	2015-07-08	0.38	A	1700	A	21.6	A
USGS	01104420	2015-07-09	0.36	A	1750	A	20.3	A
USGS	01104420	2015-07-10	1.9	A	901	A	20.7	A
USGS	01104420	2015-07-11	0.80	A	1190	A	21.3	A
USGS	01104420	2015-07-12	0.55	A	1280	A	22.0	A
USGS	01104420	2015-07-13	0.47	A	1350	A	21.9	A
USGS	01104420	2015-07-14	0.41	A	1420	A	21.2	A
USGS	01104420	2015-07-15	0.38	A	1510	A	21.8	A
USGS	01104420	2015-07-16	0.35	A	1610	A	19.9	A
USGS	01104420	2015-07-17	0.32	A	1630	A	19.3	A
USGS	01104420	2015-07-18	0.39	A	1330	A	19.8	A
USGS	01104420	2015-07-19	0.33	A	1450	A	21.7	A
USGS	01104420	2015-07-20	0.31	A	1600	A	22.7	A
USGS	01104420	2015-07-21	0.29	A	1680	A	22.0	A
USGS	01104420	2015-07-22	0.27	A	1720	A	20.9	A
USGS	01104420	2015-07-23	0.25	A	1730	A	20.0	A
USGS	01104420	2015-07-24	0.24	A	1690	A	19.2	A
USGS	01104420	2015-07-25	0.23	A	1700	A	18.3	A
USGS	01104420	2015-07-26	0.23	A	1690	A	18.5	A
USGS	01104420	2015-07-27	0.36	A	1110	A	21.0	A
USGS	01104420	2015-07-28	0.25	A	1350	A	21.4	A
USGS	01104420	2015-07-29	0.24	A	1570	A	21.1	A
USGS	01104420	2015-07-30	0.24	A	1600	A	20.7	A
USGS	01104420	2015-07-31	0.23	A	1660	A	20.3	A
USGS	01104420	2015-08-01	0.22	A	1650	A	19.3	A
USGS	01104420	2015-08-02	0.21	A	1650	A	19.0	A
USGS	01104420	2015-08-03	0.20	A	1610	A	19.3	A
USGS	01104420	2015-08-04	0.57	A	1270	A	20.2	A
USGS	01104420	2015-08-05	0.42	A	1180	A	21.2	A
USGS	01104420	2015-08-06	0.36	A	1450	A	20.3	A
USGS	01104420	2015-08-07	0.32	A	1570	A	19.7	A
USGS	01104420	2015-08-08	0.30	A	1600	A	19.1	A
USGS	01104420	2015-08-09	0.29	A	1600	A	18.8	A
USGS	01104420	2015-08-10	0.28	A	1620	A	19.3	A
USGS	01104420	2015-08-11	0.62	A	1090	A	19.7	A
USGS	01104420	2015-08-12	0.48	A	1260	A	20.9	A
USGS	01104420	2015-08-13	0.39	A	1440	A	20.6	A
USGS	01104420	2015-08-14	0.32	A	1450	A	20.4	A
