# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-06-30 10:13:06 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01104405 HOBBS BROOK AT MILL ST NR LINCOLN, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01104405
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#    03   00010     00003     Temperature, water, degrees Celsius (Mean)
#    04   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd	03_00010_00003	03_00010_00003_cd	04_00095_00003	04_00095_00003_cd
USGS	01104405	2014-02-27	3.1	A:e	0.1	A	605	A
USGS	01104405	2014-02-28	2.9	A:e	0.1	A	611	A
USGS	01104405	2014-03-01	2.8	A:e	0.1	A	620	A
USGS	01104405	2014-03-02	2.5	A	0.5	A	594	A
USGS	01104405	2014-03-03	2.3	A:e	0.4	A	598	A
USGS	01104405	2014-03-04	2.1	A:e	0.1	A	614	A
USGS	01104405	2014-03-05	2.1	A:e	0.3	A	592	A
USGS	01104405	2014-03-06	2.0	A:e	0.2	A	590	A
USGS	01104405	2014-03-07	2.0	A:e	0.3	A	600	A
USGS	01104405	2014-03-08	2.0	A	1.6	A	600	A
USGS	01104405	2014-03-09	2.3	A	1.9	A	632	A
USGS	01104405	2014-03-10	2.4	A	1.9	A	619	A
USGS	01104405	2014-03-11	3.2	A	2.7	A	588	A
USGS	01104405	2014-03-12	4.8	A	1.8	A	580	A
USGS	01104405	2014-03-13	6.8	A:e	0.5	A	589	A
USGS	01104405	2014-03-14	4.2	A:e	0.5	A	474	A
USGS	01104405	2014-03-15	5.2	A:e	2.0	A	462	A
USGS	01104405	2014-03-16	5.6	A:e	1.4	A	431	A
USGS	01104405	2014-03-17	4.0	A:e	0.7	A	456	A
USGS	01104405	2014-03-18	3.7	A:e	1.0	A	487	A
USGS	01104405	2014-03-19	3.8	A:e	1.5	A	493	A
USGS	01104405	2014-03-20	8.6	A	1.8	A	505	A
USGS	01104405	2014-03-21	7.7	A	1.4	A	360	A
USGS	01104405	2014-03-22	6.3	A	1.8	A	385	A
USGS	01104405	2014-03-23	6.1	A	1.9	A	367	A
USGS	01104405	2014-03-24	4.7	A:e	1.1	A	406	A
USGS	01104405	2014-03-25	4.1	A:e	1.2	A	439	A
USGS	01104405	2014-03-26	3.6	A:e	1.0	A	449	A
USGS	01104405	2014-03-27	3.4	A:e	1.5	A	469	A
USGS	01104405	2014-03-28	4.2	A	3.2	A	423	A
USGS	01104405	2014-03-29	6.2	A	3.4	A	352	A
USGS	01104405	2014-03-30	39	A	1.6	A	247	A
USGS	01104405	2014-03-31	42	A	1.3	A	256	A
USGS	01104405	2014-04-01	19	A:e	3.5	A	321	A
USGS	01104405	2014-04-02	11	A:e	4.2	A	370	A
USGS	01104405	2014-04-03	8.4	A:e	5.5	A	394	A
USGS	01104405	2014-04-04	5.9	A:e	5.9	A	412	A
USGS	01104405	2014-04-05	7.1	A:e	6.0	A	406	A
USGS	01104405	2014-04-06	4.8	A:e	6.3	A	406	A
USGS	01104405	2014-04-07	5.0	A:e	6.9	A	421	A
USGS	01104405	2014-04-08	8.8	A:e	8.7	A	416	A
USGS	01104405	2014-04-09	6.2	A:e	8.3	A	407	A
USGS	01104405	2014-04-10	5.4	A:e	8.0	A	423	A
USGS	01104405	2014-04-11	4.4	A:e	9.6	A	433	A
USGS	01104405	2014-04-12	3.6	A:e	11.7	A	432	A
USGS	01104405	2014-04-13	2.4	A:e	10.5	A	425	A
USGS	01104405	2014-04-14	1.9	A:e	12.8	A	427	A
USGS	01104405	2014-04-15	2.7	A:e	13.7	A	433	A
USGS	01104405	2014-04-16	5.4	A:e	9.1	A	383	A
USGS	01104405	2014-04-17	2.5	A:e	7.7	A	382	A
USGS	01104405	2014-04-18	1.9	A:e	6.8	A	396	A
USGS	01104405	2014-04-19	1.7	A:e	9.3	A	404	A
USGS	01104405	2014-04-20	1.6	A:e	9.5	A	409	A
USGS	01104405	2014-04-21	1.4	A:e	10.2	A	415	A
USGS	01104405	2014-04-22	1.4	A:e	12.4	A	416	A
USGS	01104405	2014-04-23	5.0	A:e	11.2	A	437	A
USGS	01104405	2014-04-24	1.5	A:e	10.1	A	387	A
USGS	01104405	2014-04-25	1.7	A:e	10.6	A	396	A
USGS	01104405	2014-04-26	1.9	A:e	9.3	A	406	A
USGS	01104405	2014-04-27	1.8	A:e	8.5	A	387	A
USGS	01104405	2014-04-28	1.5	A:e	9.5	A	386	A
USGS	01104405	2014-04-29	1.3	A:e	8.3	A	414	A
USGS	01104405	2014-04-30	1.5	A:e	7.6	A	413	A
USGS	01104405	2014-05-01	5.1	A:e	9.1	A	350	A
USGS	01104405	2014-05-02	2.4	A:e	12.5	A	344	A
USGS	01104405	2014-05-03	1.8	A:e	12.5	A	368	A
USGS	01104405	2014-05-04	1.6	A:e	12.0	A	380	A
USGS	01104405	2014-05-05	1.6	A:e	11.6	A	391	A
USGS	01104405	2014-05-06	1.4	A:e	11.6	A	397	A
USGS	01104405	2014-05-07	1.2	A:e	12.5	A	407	A
USGS	01104405	2014-05-08	1.2	A:e	13.4	A	412	A
USGS	01104405	2014-05-09	1.1	A:e	12.5	A	408	A
USGS	01104405	2014-05-10	4.0	A:e	15.1	A	398	A
USGS	01104405	2014-05-11	1.6	A:e	17.4	A	366	A
USGS	01104405	2014-05-12	1.4	A:e	17.4	A	384	A
USGS	01104405	2014-05-13	1.2	A:e	14.0	A	406	A
USGS	01104405	2014-05-14	1.1	A:e	13.9	A	408	A
USGS	01104405	2014-05-15	1.1	A:e	16.8	A	407	A
USGS	01104405	2014-05-16	1.5	A:e	16.5	A	408	A
USGS	01104405	2014-05-17	3.8	A:e	17.6	A	359	A
USGS	01104405	2014-05-18	1.7	A:e	15.6	A	349	A
USGS	01104405	2014-05-19	1.4	A:e	14.1	A	381	A
USGS	01104405	2014-05-20	1.3	A:e	14.7	A	398	A
USGS	01104405	2014-05-21	1.3	A:e	14.9	A	410	A
USGS	01104405	2014-05-22	1.2	A:e	14.1	A	412	A
USGS	01104405	2014-05-23	1.2	A:e	13.6	A	408	A
USGS	01104405	2014-05-24	1.2	A:e	13.2	A	405	A
USGS	01104405	2014-05-25	1.1	A:e	13.9	A	402	A
USGS	01104405	2014-05-26	1.2	A:e	14.9	A	402	A
USGS	01104405	2014-05-27	1.8	A:e	15.1	A	404	A
USGS	01104405	2014-05-28	1.5	A:e	11.6	A	407	A
USGS	01104405	2014-05-29	1.3	A:e	11.7	A	401	A
USGS	01104405	2014-05-30	1.2	A:e	13.1	A	407	A
USGS	01104405	2014-05-31	1.0	A:e	13.8	A	410	A
USGS	01104405	2014-06-01	1.0	A:e	13.3	A	412	A
USGS	01104405	2014-06-02	1.0	A:e	15.4	A	422	A
USGS	01104405	2014-06-03	1.0	A:e	16.7	A	434	A
USGS	01104405	2014-06-04	1.2	A:e	15.1	A	443	A
USGS	01104405	2014-06-05	1.9	A:e	14.2	A	411	A
USGS	01104405	2014-06-06	1.3	A:e	15.2	A	383	A
USGS	01104405	2014-06-07	0.97	A:e	16.3	A	410	A
USGS	01104405	2014-06-08	1.1	A:e	16.9	A	429	A
USGS	01104405	2014-06-09	1.0	A:e	17.0	A	443	A
USGS	01104405	2014-06-10	0.97	A:e	17.1	A	451	A
USGS	01104405	2014-06-11	0.83	A:e	16.2	A	457	A
USGS	01104405	2014-06-12	0.84	A:e	15.4	A	461	A
USGS	01104405	2014-06-13	1.8	A:e	15.2	A	429	A
USGS	01104405	2014-06-14	1.2	A:e	15.9	A	379	A
USGS	01104405	2014-06-15	0.73	A:e	16.5	A	416	A
USGS	01104405	2014-06-16	0.67	A:e	16.4	A	439	A
USGS	01104405	2014-06-17	0.64	A:e	18.0	A	457	A
USGS	01104405	2014-06-18	0.61	A:e	19.4	A	468	A
USGS	01104405	2014-06-19	0.61	A:e	18.9	A	471	A
USGS	01104405	2014-06-20	0.55	A:e	16.5	A	479	A
USGS	01104405	2014-06-21	0.61	A:e	15.2	A	476	A
USGS	01104405	2014-06-22	0.55	A:e	15.1	A	470	A
USGS	01104405	2014-06-23	0.52	A:e	15.6	A	461	A
USGS	01104405	2014-06-24	0.52	A:e	17.0	A	448	A
USGS	01104405	2014-06-25	0.86	A:e	18.6	A	434	A
USGS	01104405	2014-06-26	1.7	A:e	19.6	A	429	A
USGS	01104405	2014-06-27	0.98	A:e	17.8	A	453	A
USGS	01104405	2014-06-28	0.52	A:e	17.0	A	488	A
USGS	01104405	2014-06-29	0.43	A:e	18.0	A	496	A
USGS	01104405	2014-06-30	0.24	A:e	19.4	A	480	A
USGS	01104405	2014-07-01	0.33	A:e	20.6	A	456	A
USGS	01104405	2014-07-02	0.46	A:e	21.7	A	434	A
USGS	01104405	2014-07-03	0.74	A	22.3	A	421	A
USGS	01104405	2014-07-04	2.3	A	20.1	A	414	A
USGS	01104405	2014-07-05	5.2	A	18.6	A	378	A
USGS	01104405	2014-07-06	2.2	A	19.0	A	437	A
USGS	01104405	2014-07-07	2.0	A	19.9	A	460	A
USGS	01104405	2014-07-08	2.9	A	20.8	A	421	A
USGS	01104405	2014-07-09	1.4	A	21.3	A	452	A
USGS	01104405	2014-07-10	0.95	A	20.1	A	489	A
USGS	01104405	2014-07-11	0.73	A	19.2	A	507	A
USGS	01104405	2014-07-12	0.59	A	19.1	A	509	A
USGS	01104405	2014-07-13	0.47	A	20.5	A	494	A
USGS	01104405	2014-07-14	0.50	A	21.0	A	499	A
USGS	01104405	2014-07-15	0.47	A	21.8	A	473	A
USGS	01104405	2014-07-16	2.9	A	21.0	A	397	A
USGS	01104405	2014-07-17	3.0	A	19.9	A	370	A
USGS	01104405	2014-07-18	1.3	A	18.7	A	445	A
USGS	01104405	2014-07-19	0.94	A	18.0	A	485	A
USGS	01104405	2014-07-20	0.79	A	18.1	A	498	A
USGS	01104405	2014-07-21	0.63	A	18.4	A	504	A
USGS	01104405	2014-07-22	0.51	A	19.3	A	505	A
USGS	01104405	2014-07-23	0.43	A	21.5	A	497	A
USGS	01104405	2014-07-24	0.37	A	20.7	A	491	A
USGS	01104405	2014-07-25	0.33	A	18.7	A	478	A
USGS	01104405	2014-07-26	0.28	A	19.2	A	465	A
USGS	01104405	2014-07-27	1.2	A	19.5	A	400	A
USGS	01104405	2014-07-28	5.8	A	20.5	A	295	A
USGS	01104405	2014-07-29	3.3	A	19.5	A	341	A
USGS	01104405	2014-07-30	1.4	A	18.0	A	415	A
USGS	01104405	2014-07-31	0.78	A	18.0	A	439	A
USGS	01104405	2014-08-01	1.4	A	19.0	A	429	A
USGS	01104405	2014-08-02	3.0	A	18.7	A	354	A
USGS	01104405	2014-08-03	1.4	A	17.7	A	403	A
USGS	01104405	2014-08-04	0.93	A	18.6	A	430	A
USGS	01104405	2014-08-05	0.63	A	19.8	A	450	A
USGS	01104405	2014-08-06	0.48	A	19.7	A	466	A
USGS	01104405	2014-08-07	0.40	A	17.7	A	475	A
USGS	01104405	2014-08-08	0.33	A	17.4	A	470	A
USGS	01104405	2014-08-09	0.25	A	17.8	A	469	A
USGS	01104405	2014-08-10	0.21	A	18.5	A	467	A
USGS	01104405	2014-08-11	0.17	A	18.9	A	468	A
USGS	01104405	2014-08-12	0.15	A	19.1	A	466	A
USGS	01104405	2014-08-13	2.0	A	18.7	A	385	A
USGS	01104405	2014-08-14	2.5	A	18.0	A	360	A
USGS	01104405	2014-08-15	0.99	A	16.5	A	427	A
USGS	01104405	2014-08-16	0.60	A	16.8	A	455	A
USGS	01104405	2014-08-17	0.44	A	17.4	A	474	A
USGS	01104405	2014-08-18	0.32	A	17.0	A	478	A
USGS	01104405	2014-08-19	0.23	A	16.1	A	522	A
USGS	01104405	2014-08-20	0.18	A	16.6	A	527	A
USGS	01104405	2014-08-21	0.16	A	16.3	A	521	A
USGS	01104405	2014-08-22	0.29	A	17.2	A	494	A
USGS	01104405	2014-08-23	0.21	A	17.3	A	513	A
USGS	01104405	2014-08-24	0.15	A	16.7	A	519	A
USGS	01104405	2014-08-25	0.10	A	17.6	A	510	A
USGS	01104405	2014-08-26	0.07	A	18.7	A	500	A
USGS	01104405	2014-08-27	0.04	A	20.0	A	490	A
USGS	01104405	2014-08-28	0.09	A	19.9	A	475	A
USGS	01104405	2014-08-29	0.03	A	16.8	A	488	A
USGS	01104405	2014-08-30	0.02	A	16.7	A	472	A
USGS	01104405	2014-08-31	0.34	A	19.0	A	438	A
USGS	01104405	2014-09-01	1.0	A	20.9	A	370	A
USGS	01104405	2014-09-02	0.34	A	21.1	A	504	A
USGS	01104405	2014-09-03	0.21	A	20.6	A	549	A
USGS	01104405	2014-09-04	0.12	A	18.9	A	565	A
USGS	01104405	2014-09-05	0.07	A	19.9	A	559	A
USGS	01104405	2014-09-06	0.33	A	21.8	A	494	A
USGS	01104405	2014-09-07	0.58	A	19.6	A	425	A
USGS	01104405	2014-09-08	0.21	A	16.8	A	524	A
USGS	01104405	2014-09-09	0.10	A	15.9	A	567	A
USGS	01104405	2014-09-10	0.05	A	16.6	A	573	A
USGS	01104405	2014-09-11	0.04	A	17.3	A	565	A
USGS	01104405	2014-09-12	0.03	A	16.8	A	551	A
USGS	01104405	2014-09-13	0.03	A	14.1	A	537	A
USGS	01104405	2014-09-14	0.05	A	14.3	A	533	A
USGS	01104405	2014-09-15	0.02	A	12.5	A	526	A
USGS	01104405	2014-09-16	0.02	A	12.7	A	519	A
USGS	01104405	2014-09-17	0.02	A	13.3	A	514	A
USGS	01104405	2014-09-18	0.01	A	13.0	A	504	A
USGS	01104405	2014-09-19	0.01	A	12.1	A	497	A
USGS	01104405	2014-09-20	0.01	A	10.9	A	494	A
USGS	01104405	2014-09-21	0.01	A	15.2	A	481	A
USGS	01104405	2014-09-22	0.01	A	16.3	A	472	A
USGS	01104405	2014-09-23	0.01	A	12.4	A	478	A
USGS	01104405	2014-09-24	0.01	A	12.5	A	463	A
USGS	01104405	2014-09-25	0.01	A	12.5	A	464	A
USGS	01104405	2014-09-26	0.01	A	13.5	A	470	A
USGS	01104405	2014-09-27	0.01	A	14.0	A	478	A
USGS	01104405	2014-09-28	0.01	A	15.5	A	466	A
USGS	01104405	2014-09-29	0.01	A	16.6	A	452	A
USGS	01104405	2014-09-30	0.01	A	15.4	A	448	A
USGS	01104405	2014-10-01	0.08	A	14.0	A	428	A
USGS	01104405	2014-10-02	0.49	A	13.5	A	411	A
USGS	01104405	2014-10-03	0.24	A	12.0	A	537	A
USGS	01104405	2014-10-04	0.15	A	13.2	A	588	A
USGS	01104405	2014-10-05	0.17	A	13.0	A	594	A
USGS	01104405	2014-10-06	0.08	A	10.8	A	607	A
USGS	01104405	2014-10-07	0.04	A:e	13.1	A	610	A
USGS	01104405	2014-10-08	0.04	A:e	15.2	A	598	A
USGS	01104405	2014-10-09	0.02	A:e	12.7	A	597	A
USGS	01104405	2014-10-10	0.02	A	11.1	A	596	A
USGS	01104405	2014-10-11	0.05	A	9.5	A	580	A
USGS	01104405	2014-10-12	0.05	A	9.0	A	572	A
USGS	01104405	2014-10-13	0.04	A	9.2	A	572	A
USGS	01104405	2014-10-14	0.04	A	13.3	A	577	A
USGS	01104405	2014-10-15	0.03	A	15.3	A	578	A
USGS	01104405	2014-10-16	0.25	A	16.8	A	542	A
USGS	01104405	2014-10-17	0.32	A	16.2	A	536	A
USGS	01104405	2014-10-18	0.27	A	15.2	A	597	A
USGS	01104405	2014-10-19	0.25	A	12.9	A	624	A
USGS	01104405	2014-10-20	0.20	A	9.3	A	641	A
USGS	01104405	2014-10-21	0.19	A	10.3	A	654	A
USGS	01104405	2014-10-22	0.36	A	11.3	A	638	A
USGS	01104405	2014-10-23	9.8	A	11.1	A	329	A
USGS	01104405	2014-10-24	7.0	A	11.4	A	337	A
USGS	01104405	2014-10-25	3.7	A	11.1	A	362	A
USGS	01104405	2014-10-26	2.4	A	11.1	A	394	A
USGS	01104405	2014-10-27	1.8	A	10	A	419	A
USGS	01104405	2014-10-28	1.5	A	10.0	A	435	A
USGS	01104405	2014-10-29	1.4	A	12.0	A	443	A
USGS	01104405	2014-10-30	1.4	A	10.8	A	448	A
USGS	01104405	2014-10-31	1.2	A	9.2	A	450	A
USGS	01104405	2014-11-01	1.6	A	8.6	A	436	A
USGS	01104405	2014-11-02	2.2	A	6.7	A	409	A
USGS	01104405	2014-11-03	1.7	A	5.4	A	418	A
USGS	01104405	2014-11-04	1.4	A	7.2	A	433	A
USGS	01104405	2014-11-05	1.3	A	9.5	A	443	A
USGS	01104405	2014-11-06	1.7	A	8.5	A	436	A
USGS	01104405	2014-11-07	2.6	A	8.8	A	393	A
USGS	01104405	2014-11-08	1.9	A	6.3	A	408	A
USGS	01104405	2014-11-09	1.5	A	7.1	A	423	A
USGS	01104405	2014-11-10	1.3	A	6.5	A	436	A
USGS	01104405	2014-11-11	1.2	A	7.4	A	444	A
USGS	01104405	2014-11-12	1.2	A	10.1	A	446	A
USGS	01104405	2014-11-13	1.1	A	7.4	A	452	A
USGS	01104405	2014-11-14	1.8	A	5.7	A	457	A
USGS	01104405	2014-11-15	1.6	A	3.5	A	427	A
USGS	01104405	2014-11-16	1.3	A	3.2	A	433	A
USGS	01104405	2014-11-17	5.6	A	5.1	A	363	A
USGS	01104405	2014-11-18	6.4	A	4.2	A	288	A
USGS	01104405	2014-11-19	3.5	A	1.8	A	329	A
USGS	01104405	2014-11-20	2.6	A	2.6	A	361	A
USGS	01104405	2014-11-21	2.1	A	1.7	A	385	A
USGS	01104405	2014-11-22	1.7	A	1.6	A	410	A
USGS	01104405	2014-11-23	1.8	A	4.6	A	409	A
USGS	01104405	2014-11-24	2.7	A	7.8	A	373	A
USGS	01104405	2014-11-25	2.6	A	9.1	A	357	A
USGS	01104405	2014-11-26	2.7	A	4.4	A	584	A
USGS	01104405	2014-11-27	3.9	A	1.9	A	1750	A
USGS	01104405	2014-11-28	3.7	A	2.3	A	696	A
USGS	01104405	2014-11-29	2.9	A	1.2	A	502	A
USGS	01104405	2014-11-30	3.0	A	3.5	A	464	A
USGS	01104405	2014-12-01	4.9	A	5.0	A	409	A
USGS	01104405	2014-12-02	4.5	A	3.5	A	362	A
USGS	01104405	2014-12-03	6.3	A	3.9	A	452	A
USGS	01104405	2014-12-04	4.8	A	3.4	A	355	A
USGS	01104405	2014-12-05	3.4	A	2.1	A	381	A
USGS	01104405	2014-12-06	7.6	A	3.2	A	393	A
USGS	01104405	2014-12-07	9.4	A	2.5	A	310	A
USGS	01104405	2014-12-08	4.5	A	0.6	A	350	A
USGS	01104405	2014-12-09	26	A	1.3	A	392	A
USGS	01104405	2014-12-10	35	A	2.3	A	194	A
USGS	01104405	2014-12-11	16	A	2.9	A	251	A
USGS	01104405	2014-12-12	9.2	A	2.6	A	295	A
USGS	01104405	2014-12-13	7.0	A	2.6	A	321	A
USGS	01104405	2014-12-14	5.9	A	2.5	A	335	A
USGS	01104405	2014-12-15	5.2	A	2.1	A	346	A
USGS	01104405	2014-12-16	4.8	A	2.7	A	354	A
USGS	01104405	2014-12-17	6.5	A	4.6	A	351	A
USGS	01104405	2014-12-18	5.7	A	4.4	A	329	A
USGS	01104405	2014-12-19	4.8	A	3.2	A	344	A
USGS	01104405	2014-12-20	4.2	A	1.8	A	357	A
USGS	01104405	2014-12-21	4.0	A	2.4	A	360	A
USGS	01104405	2014-12-22	3.9	A	3.2	A	360	A
USGS	01104405	2014-12-23	4.6	A	4.6	A	355	A
USGS	01104405	2014-12-24	6.2	A	5.3	A	326	A
USGS	01104405	2014-12-25	8.4	A	6.4	A	303	A
USGS	01104405	2014-12-26	5.7	A	4.6	A	316	A
USGS	01104405	2014-12-27	4.6	A	4.0	A	334	A
USGS	01104405	2014-12-28	4.2	A	5.4	A	341	A
USGS	01104405	2014-12-29	3.9	A	3.5	A	349	A
USGS	01104405	2014-12-30	3.4	A	0.9	A	370	A
USGS	01104405	2014-12-31	2.8	A	0.2	A	412	A
USGS	01104405	2015-01-01	2.5	A	0.2	A	427	A
USGS	01104405	2015-01-02	2.6	A	0.9	A	406	A
USGS	01104405	2015-01-03	2.7	A:e	0.6	A	388	A
USGS	01104405	2015-01-04	7.6	A	0.7	A	890	A
USGS	01104405	2015-01-05	8.4	A:e	0.6	A	366	A
USGS	01104405	2015-01-06	4.9	A:e	0.1	A	382	A
USGS	01104405	2015-01-07	3.5	A	0.1	A	421	A
USGS	01104405	2015-01-08	2.8	A	0.1	A	463	A
USGS	01104405	2015-01-09	2.6	A	0.2	A	506	A
USGS	01104405	2015-01-10	2.4	A	0.1	A	460	A
USGS	01104405	2015-01-11	2.2	A	0.2	A	423	A
USGS	01104405	2015-01-12	2.5	A	0.5	A	529	A
USGS	01104405	2015-01-13	2.5	A:e	0.3	A	444	A
USGS	01104405	2015-01-14	2.2	A:e	0.1	A	413	A
USGS	01104405	2015-01-15	2.2	A	0.5	A	403	A
USGS	01104405	2015-01-16	2.2	A:e	0.5	A	397	A
USGS	01104405	2015-01-17	1.9	A:e	0.1	A	404	A
USGS	01104405	2015-01-18	2.1	A	0.3	A	533	A
USGS	01104405	2015-01-19	3.5	A:e	0.7	A	519	A
USGS	01104405	2015-01-20	2.4	A:e	0.7	A	370	A
USGS	01104405	2015-01-21	2.0	A:e	0.4	A	371	A
USGS	01104405	2015-01-22	1.9	A:e	1.2	A	368	A
USGS	01104405	2015-01-23	1.8	A:e	0.5	A	367	A
USGS	01104405	2015-01-24	1.8	A:e	0.2	A	1000	A
USGS	01104405	2015-01-25	1.7	A:e	0.6	A	1430	A
USGS	01104405	2015-01-26	1.7	A:e	0.1	A	523	A
USGS	01104405	2015-01-27	1.7	A:e	0.1	A	419	A
USGS	01104405	2015-01-28	1.7	A:e	0.0	A	424	A
USGS	01104405	2015-01-29	1.6	A:e	0.1	A	402	A
USGS	01104405	2015-01-30	1.6	A:e	0.1	A	418	A
USGS	01104405	2015-01-31	1.5	A:e	0.1	A	414	A
USGS	01104405	2015-02-01	1.5	A:e	0.1	A	392	A
USGS	01104405	2015-02-02	1.5	A:e	0.1	A	381	A
USGS	01104405	2015-02-03	1.4	A:e	0.1	A	380	A
USGS	01104405	2015-02-04	1.4	A:e	0.1	A	392	A
USGS	01104405	2015-02-05	1.4	A:e	0.1	A	581	A
USGS	01104405	2015-02-06	1.5	A:e	0.1	A	503	A
USGS	01104405	2015-02-07	1.4	A:e	0.1	A	393	A
USGS	01104405	2015-02-08	1.3	A:e	0.1	A	402	A
USGS	01104405	2015-02-09	1.3	A:e	0.0	A	401	A
USGS	01104405	2015-02-10	1.3	A:e	0.0	A	402	A
USGS	01104405	2015-02-11	1.3	A:e	0.0	A	409	A
USGS	01104405	2015-02-12	1.3	A:e	0.1	A	393	A
USGS	01104405	2015-02-13	1.3	A:e	0.0	A	388	A
USGS	01104405	2015-02-14	1.3	A:e	0.0	A	387	A
USGS	01104405	2015-02-15	1.3	A:e	0.0	A	378	A
USGS	01104405	2015-02-16	1.3	A:e	0.0	A	371	A
USGS	01104405	2015-02-17	1.3	A:e	0.0	A	368	A
USGS	01104405	2015-02-18	1.3	A:e	0.1	A	364	A
USGS	01104405	2015-02-19	1.2	A:e	0.1	A	411	A
USGS	01104405	2015-02-20	1.2	A:e	0.0	A	408	A
USGS	01104405	2015-02-21	1.2	A:e	0.0	A	390	A
USGS	01104405	2015-02-22	1.2	A:e	0.0	A	1020	A
USGS	01104405	2015-02-23	1.3	A:e	0.0	A	615	A
USGS	01104405	2015-02-24	1.3	A:e	0.0	A	471	A
USGS	01104405	2015-02-25	1.3	A:e	0.0	A	467	A
USGS	01104405	2015-02-26	1.3	A:e	0.1	A	432	A
USGS	01104405	2015-02-27	1.3	A:e	0.1	A	428	A
USGS	01104405	2015-02-28	1.3	A:e	0.1	A	433	A
USGS	01104405	2015-03-01	1.3	A:e	0.1	A	427	A
USGS	01104405	2015-03-02	1.3	A:e	0.1	A	700	A
USGS	01104405	2015-03-03	1.3	A:e	0.1	A	530	A
USGS	01104405	2015-03-04	1.3	A:e	0.1	A	1250	A
USGS	01104405	2015-03-05	1.4	A:e	0.2	A	828	A
USGS	01104405	2015-03-06	1.3	A:e	0.1	A	587	A
USGS	01104405	2015-03-07	1.3	A:e	0.2	A	548	A
USGS	01104405	2015-03-08	1.3	A:e	0.5	A	532	A
USGS	01104405	2015-03-09	1.3	A:e	0.8	A	540	A
USGS	01104405	2015-03-10	2.2	A:e	1.1	A	640	A
USGS	01104405	2015-03-11	3.5	A:e	1.9	A	846	A
USGS	01104405	2015-03-12	4.2	A	1.6	A	779	A
USGS	01104405	2015-03-13	3.8	A:e	1.1	A	680	A
USGS	01104405	2015-03-14	4.7	A	1.1	A	662	A
USGS	01104405	2015-03-15	6.0	A	1.3	A	589	A
USGS	01104405	2015-03-16	5.7	A	1.3	A	562	A
USGS	01104405	2015-03-17	6.4	A	1.4	A	577	A
USGS	01104405	2015-03-18	6.7	A:e	0.6	A	511	A
USGS	01104405	2015-03-19	5.3	A:e	0.6	A	490	A
USGS	01104405	2015-03-20	4.6	A:e	0.5	A	479	A
USGS	01104405	2015-03-21	4.3	A:e	1.5	A	530	A
USGS	01104405	2015-03-22	4.2	A:e	1.5	A	525	A
USGS	01104405	2015-03-23	3.9	A:e	0.8	A	520	A
USGS	01104405	2015-03-24	3.6	A:e	1.4	A	516	A
USGS	01104405	2015-03-25	3.9	A:e	2.2	A	532	A
USGS	01104405	2015-03-26	7.8	A	2.1	A	517	A
USGS	01104405	2015-03-27	14	A	1.0	A	376	A
USGS	01104405	2015-03-28	10	A	1.0	A	392	A
USGS	01104405	2015-03-29	7.9	A	1.8	A	429	A
USGS	01104405	2015-03-30	7.1	A	1.3	A	431	A
USGS	01104405	2015-03-31	7.5	A	2.5	A	426	A
USGS	01104405	2015-04-01	8.6	A	2.4	A	382	A
USGS	01104405	2015-04-02	8.8	A	2.3	A	369	A
USGS	01104405	2015-04-03	14	A	2.6	A	298	A
USGS	01104405	2015-04-04	20	A	2.4	A	263	A
USGS	01104405	2015-04-05	14	A	2.3	A	280	A
USGS	01104405	2015-04-06	10	A	3.4	A	311	A
USGS	01104405	2015-04-07	9.2	A	3.3	A	321	A
USGS	01104405	2015-04-08	7.9	A	3.1	A	347	A
USGS	01104405	2015-04-09	11	A	2.5	A	345	A
USGS	01104405	2015-04-10	10	A	3.9	A	345	A
USGS	01104405	2015-04-11	8.8	A	6.7	A	338	A
USGS	01104405	2015-04-12	6.9	A	7.5	A	354	A
USGS	01104405	2015-04-13	6.0	A	9.6	A	373	A
USGS	01104405	2015-04-14	5.5	A	10.7	A	388	A
USGS	01104405	2015-04-15	4.9	A	10.7	A	404	A
USGS	01104405	2015-04-16	4.3	A	10.0	A	421	A
USGS	01104405	2015-04-17	4.2	A	10	A	426	A
USGS	01104405	2015-04-18	4.1	A	11.1	A	424	A
USGS	01104405	2015-04-19	3.8	A	10.6	A	429	A
USGS	01104405	2015-04-20	4.6	A	8.2	A	437	A
USGS	01104405	2015-04-21	11	A	10.9	A	359	A
USGS	01104405	2015-04-22	6.4	A	11.1	A	366	A
